Month,Prediction,Stat,Value
1,caraib_gswp3,min,2.5307204506492903e-5
2,caraib_gswp3,min,8.359737555309681e-6
3,caraib_gswp3,min,4.281198990558816e-6
4,caraib_gswp3,min,2.6440835637197595e-6
5,caraib_gswp3,min,7.007613067645535e-6
6,caraib_gswp3,min,9.556699681999527e-5
7,caraib_gswp3,min,9.525033819696521e-5
8,caraib_gswp3,min,2.055102222634695e-4
9,caraib_gswp3,min,3.3787271063467504e-4
10,caraib_gswp3,min,0.003305896205946522
11,caraib_gswp3,min,7.678925268192466e-4
12,caraib_gswp3,min,1.4439545775667926e-4
1,caraib_princeton,min,1.405322517005468e-4
2,caraib_princeton,min,2.937940998986077e-5
3,caraib_princeton,min,1.2254614027625506e-5
4,caraib_princeton,min,4.746684343007185e-6
5,caraib_princeton,min,2.2150135886094203e-5
6,caraib_princeton,min,0.009512367445630485
7,caraib_princeton,min,0.20433857498269734
8,caraib_princeton,min,0.4021540194032047
9,caraib_princeton,min,0.15924665752727885
10,caraib_princeton,min,0.03644718845818552
11,caraib_princeton,min,0.007108942661221786
12,caraib_princeton,min,9.84802313787627e-4
1,caraib_wfdei,min,5.826483689951979e-5
2,caraib_wfdei,min,1.8033599288433408e-5
3,caraib_wfdei,min,6.7479544540026e-6
4,caraib_wfdei,min,4.933511382275602e-6
5,caraib_wfdei,min,1.2596604065411469e-5
6,caraib_wfdei,min,9.753026571036451e-5
7,caraib_wfdei,min,8.910719734122489e-5
8,caraib_wfdei,min,1.4502877500273937e-4
9,caraib_wfdei,min,3.207732615703889e-4
10,caraib_wfdei,min,0.0037397156633039463
11,caraib_wfdei,min,0.0011228647739527102
12,caraib_wfdei,min,2.3160273250455798e-4
1,dbh_gswp3,min,0.053777454816268395
2,dbh_gswp3,min,0.01004561718601233
3,dbh_gswp3,min,0.008229210397293137
4,dbh_gswp3,min,0.009627170113137185
5,dbh_gswp3,min,0.01373438418184354
6,dbh_gswp3,min,0.013343948791965782
7,dbh_gswp3,min,0.012816515894162753
8,dbh_gswp3,min,0.010838565585039232
9,dbh_gswp3,min,0.02380820890413874
10,dbh_gswp3,min,0.014362021216307318
11,dbh_gswp3,min,0.009281331448998374
12,dbh_gswp3,min,0.008938930476337117
1,dbh_princeton,min,0.06117773949862628
2,dbh_princeton,min,0.017217281395592383
3,dbh_princeton,min,0.013630724633646073
4,dbh_princeton,min,0.013603143827876743
5,dbh_princeton,min,0.017672938727439722
6,dbh_princeton,min,0.1553479162240824
7,dbh_princeton,min,0.15003394281053176
8,dbh_princeton,min,0.18467554677297301
9,dbh_princeton,min,0.04123713682110052
10,dbh_princeton,min,0.1123875987781521
11,dbh_princeton,min,0.022304294426118317
12,dbh_princeton,min,0.016556847329522603
1,dbh_wfdei,min,0.060996211482025255
2,dbh_wfdei,min,0.012965208641135382
3,dbh_wfdei,min,0.009906384152728483
4,dbh_wfdei,min,0.01034901724109127
5,dbh_wfdei,min,0.011648997154016832
6,dbh_wfdei,min,0.01013515384705716
7,dbh_wfdei,min,0.010664590044180263
8,dbh_wfdei,min,0.012741500355284376
9,dbh_wfdei,min,0.015017738948735754
10,dbh_wfdei,min,0.011242543763290723
11,dbh_wfdei,min,0.010194168172511658
12,dbh_wfdei,min,0.010696623247972884
1,dlem_gswp3,min,6.738272831546607e-4
2,dlem_gswp3,min,6.409016645403945e-4
3,dlem_gswp3,min,6.003188819398016e-4
4,dlem_gswp3,min,5.886800672913606e-4
5,dlem_gswp3,min,6.401360297472975e-4
6,dlem_gswp3,min,7.279377571048985e-4
7,dlem_gswp3,min,6.431988020783589e-4
8,dlem_gswp3,min,7.381471925073308e-4
9,dlem_gswp3,min,7.564222276018555e-4
10,dlem_gswp3,min,0.0010873122731469168
11,dlem_gswp3,min,7.279377571048985e-4
12,dlem_gswp3,min,7.228329228243458e-4
1,dlem_princeton,min,0.010046152518325982
2,dlem_princeton,min,0.007812896259960359
3,dlem_princeton,min,0.0044687004777204855
4,dlem_princeton,min,0.003639688727234824
5,dlem_princeton,min,0.003050600282527366
6,dlem_princeton,min,0.004462574466741017
7,dlem_princeton,min,0.008376898696701652
8,dlem_princeton,min,0.06794016920082639
9,dlem_princeton,min,0.21522585394300944
10,dlem_princeton,min,0.08300939704568065
11,dlem_princeton,min,0.021100697645517225
12,dlem_princeton,min,0.013908408219706531
1,dlem_wfdei,min,6.585130717613439e-4
2,dlem_wfdei,min,6.442926659936432e-4
3,dlem_wfdei,min,5.819417816360869e-4
4,dlem_wfdei,min,6.361542625058465e-4
5,dlem_wfdei,min,7.350843035969327e-4
6,dlem_wfdei,min,6.678036871223916e-4
7,dlem_wfdei,min,6.677016219132014e-4
8,dlem_wfdei,min,8.116555937221901e-4
9,dlem_wfdei,min,8.102263310555178e-4
10,dlem_wfdei,min,0.001050558072539487
11,dlem_wfdei,min,7.532572734822673e-4
12,dlem_wfdei,min,6.983301612791716e-4
1,h08_gswp3,min,2.8525701693827676e-4
2,h08_gswp3,min,7.386097355976942e-5
3,h08_gswp3,min,1.5222392414882158e-6
4,h08_gswp3,min,4.658255273094524e-6
5,h08_gswp3,min,0.0013883580085232918
6,h08_gswp3,min,0.0020605927013607086
7,h08_gswp3,min,0.002511590823441637
8,h08_gswp3,min,0.004286270137054196
9,h08_gswp3,min,0.004349415567880327
10,h08_gswp3,min,0.00635644915726323
11,h08_gswp3,min,0.0021905791279830744
12,h08_gswp3,min,6.052728625587986e-4
1,h08_princeton,min,3.0951732260816456e-4
2,h08_princeton,min,9.117219627519159e-5
3,h08_princeton,min,2.3928689826894775e-6
4,h08_princeton,min,5.827210398175966e-6
5,h08_princeton,min,8.584515303563579e-4
6,h08_princeton,min,0.03105699081119468
7,h08_princeton,min,0.260919134248327
8,h08_princeton,min,0.16716832230828368
9,h08_princeton,min,0.03046305732925827
10,h08_princeton,min,0.034422845168904787
11,h08_princeton,min,0.006880140324678863
12,h08_princeton,min,0.001439868938136434
1,lpjml_gswp3,min,0.00204225547119011
2,lpjml_gswp3,min,0.0025798918588494065
3,lpjml_gswp3,min,0.0029315088943859574
4,lpjml_gswp3,min,0.0032823504441754675
5,lpjml_gswp3,min,0.008368474207521846
6,lpjml_gswp3,min,0.01274042129694484
7,lpjml_gswp3,min,0.014206572463620256
8,lpjml_gswp3,min,0.010846827795782495
9,lpjml_gswp3,min,0.03072453638753183
10,lpjml_gswp3,min,0.014949818894599981
11,lpjml_gswp3,min,0.0011279921663348944
12,lpjml_gswp3,min,0.0016844191612048135
1,lpjml_princeton,min,0.003280027717473121
2,lpjml_princeton,min,0.003383407242104083
3,lpjml_princeton,min,0.003802767830660799
4,lpjml_princeton,min,0.0042061167136533415
5,lpjml_princeton,min,0.009120881909088668
6,lpjml_princeton,min,0.16806912804426022
7,lpjml_princeton,min,0.18532785386033
8,lpjml_princeton,min,0.22595380905348597
9,lpjml_princeton,min,0.042313624819423794
10,lpjml_princeton,min,0.06021761073511194
11,lpjml_princeton,min,0.006951131078540586
12,lpjml_princeton,min,0.002379546072052325
1,lpjml_wfdei,min,0.0022735768540382098
2,lpjml_wfdei,min,0.0028833215250798423
3,lpjml_wfdei,min,0.003806629870923565
4,lpjml_wfdei,min,0.0035655552276171354
5,lpjml_wfdei,min,0.008463313829429773
6,lpjml_wfdei,min,0.012054388273827868
7,lpjml_wfdei,min,0.010322063165835484
8,lpjml_wfdei,min,0.007480548156652487
9,lpjml_wfdei,min,0.02928514717336549
10,lpjml_wfdei,min,0.013978673850094625
11,lpjml_wfdei,min,0.001309932407470132
12,lpjml_wfdei,min,0.0015667264919438878
1,matsiro_gswp3,min,2.412136905778272e-6
2,matsiro_gswp3,min,2.639432230344775e-6
3,matsiro_gswp3,min,2.6843660507001443e-6
4,matsiro_gswp3,min,2.7310556196189812e-6
5,matsiro_gswp3,min,4.355232789341986e-6
6,matsiro_gswp3,min,3.97381980948902e-6
7,matsiro_gswp3,min,3.5757769694257873e-6
8,matsiro_gswp3,min,4.7089918754677845e-6
9,matsiro_gswp3,min,5.644170821182832e-6
