Month,Prediction,Stat,Value
1,caraib_gswp3,min,0.008974513953982651
2,caraib_gswp3,min,0.001872313749777753
3,caraib_gswp3,min,4.1714761427409517e-4
4,caraib_gswp3,min,1.533566822563289e-4
5,caraib_gswp3,min,6.757117799142132e-4
6,caraib_gswp3,min,0.014872391854671365
7,caraib_gswp3,min,0.17487730100278354
8,caraib_gswp3,min,1.0093110793642635
9,caraib_gswp3,min,1.044947766316539
10,caraib_gswp3,min,0.319146627849395
11,caraib_gswp3,min,0.11954140137271077
12,caraib_gswp3,min,0.03567631780399017
1,caraib_princeton,min,0.0038190683677526956
2,caraib_princeton,min,7.88957401529836e-4
3,caraib_princeton,min,3.0291212335889294e-4
4,caraib_princeton,min,1.229466733045816e-4
5,caraib_princeton,min,5.412821626268236e-4
6,caraib_princeton,min,0.02484671306982586
7,caraib_princeton,min,0.17891612008171154
8,caraib_princeton,min,1.1282981677779955
9,caraib_princeton,min,1.5078293036566053
10,caraib_princeton,min,0.8032120376799227
11,caraib_princeton,min,0.13112333629433573
12,caraib_princeton,min,0.020273335231565513
1,caraib_wfdei,min,0.002696511664586159
2,caraib_wfdei,min,0.0011857128153503517
3,caraib_wfdei,min,2.3678619827786546e-4
4,caraib_wfdei,min,9.9683822271331e-5
5,caraib_wfdei,min,0.0017753026406703502
6,caraib_wfdei,min,0.027757042698630618
7,caraib_wfdei,min,0.53237298359992
8,caraib_wfdei,min,1.7081867495304635
9,caraib_wfdei,min,1.3280617777159132
10,caraib_wfdei,min,0.37755123182290445
11,caraib_wfdei,min,0.11500761794199187
12,caraib_wfdei,min,0.022154159242450223
1,dbh_gswp3,min,0.367201226577106
2,dbh_gswp3,min,0.10944215536286271
3,dbh_gswp3,min,0.07845619390429989
4,dbh_gswp3,min,0.08070007622646196
5,dbh_gswp3,min,0.32481857738710773
6,dbh_gswp3,min,0.21757796496373952
7,dbh_gswp3,min,0.19702200516893634
8,dbh_gswp3,min,0.2992197236395219
9,dbh_gswp3,min,0.5030368352848702
10,dbh_gswp3,min,0.13200305781813274
11,dbh_gswp3,min,0.20852546558127333
12,dbh_gswp3,min,0.0993246231246652
1,dbh_princeton,min,0.3724222013378583
2,dbh_princeton,min,0.09693361130195666
3,dbh_princeton,min,0.07795020883453055
4,dbh_princeton,min,0.07575570399376622
5,dbh_princeton,min,0.07720155805079709
6,dbh_princeton,min,0.20362128106725888
7,dbh_princeton,min,0.1767881418924903
8,dbh_princeton,min,0.5086901720544416
9,dbh_princeton,min,0.6083748869346848
10,dbh_princeton,min,0.39359707065977007
11,dbh_princeton,min,0.12372743158713326
12,dbh_princeton,min,0.09690937155347173
1,dbh_wfdei,min,0.3338871238679214
2,dbh_wfdei,min,0.13075321510229043
3,dbh_wfdei,min,0.09127250171912332
4,dbh_wfdei,min,0.08460263491506141
5,dbh_wfdei,min,0.3276766868890044
6,dbh_wfdei,min,0.2945913952768966
7,dbh_wfdei,min,0.34350082853140357
8,dbh_wfdei,min,1.1137189124438824
9,dbh_wfdei,min,1.0509322144351525
10,dbh_wfdei,min,0.40659396081061216
11,dbh_wfdei,min,0.2824373043290898
12,dbh_wfdei,min,0.12208624259276857
1,dlem_gswp3,min,0.07177315471827325
