Month,Prediction,Stat,Value
1,caraib_gswp3,min,7.184044673878436e-4
2,caraib_gswp3,min,1.6453612726038836e-4
3,caraib_gswp3,min,4.37690046414504e-5
4,caraib_gswp3,min,1.9762300503773125e-5
5,caraib_gswp3,min,8.975377669995846e-5
6,caraib_gswp3,min,0.001010572177316319
7,caraib_gswp3,min,0.007005136343372334
8,caraib_gswp3,min,0.049091351129645536
9,caraib_gswp3,min,0.11505550492703064
10,caraib_gswp3,min,0.1501635219261072
11,caraib_gswp3,min,0.020989955914234575
12,caraib_gswp3,min,0.003334887868213178
1,caraib_princeton,min,3.910539732069993e-4
2,caraib_princeton,min,8.286691619740709e-5
3,caraib_princeton,min,3.0579165965911044e-5
4,caraib_princeton,min,2.3355446049913692e-5
5,caraib_princeton,min,1.867686935273839e-4
6,caraib_princeton,min,0.006400290410404706
7,caraib_princeton,min,0.15068752573372618
8,caraib_princeton,min,0.7987262217812003
9,caraib_princeton,min,0.45408375490242997
10,caraib_princeton,min,0.13040123749278623
11,caraib_princeton,min,0.02206790162779143
12,caraib_princeton,min,0.002765224822844876
1,caraib_wfdei,min,0.0019537728853312795
2,caraib_wfdei,min,4.079716981797713e-4
3,caraib_wfdei,min,1.0188063807379418e-4
4,caraib_wfdei,min,4.757175073917713e-5
5,caraib_wfdei,min,1.8070527575883593e-4
6,caraib_wfdei,min,0.0015622696628927266
7,caraib_wfdei,min,0.025735904029037755
8,caraib_wfdei,min,0.12890408123703478
9,caraib_wfdei,min,0.27495047196399824
10,caraib_wfdei,min,0.1510618192071343
11,caraib_wfdei,min,0.04377648875264229
12,caraib_wfdei,min,0.0072633940557487115
1,dbh_gswp3,min,0.1706710332899076
2,dbh_gswp3,min,0.044937017229932305
3,dbh_gswp3,min,0.03361039554421284
4,dbh_gswp3,min,0.03532588451507042
5,dbh_gswp3,min,0.06304414967867555
6,dbh_gswp3,min,0.047967037631587196
7,dbh_gswp3,min,0.05589731555973555
8,dbh_gswp3,min,0.14465271591923454
9,dbh_gswp3,min,0.17527843584919403
10,dbh_gswp3,min,0.12797743988118712
11,dbh_gswp3,min,0.08254423378202543
12,dbh_gswp3,min,0.05027955785174708
1,dbh_princeton,min,0.1543200296946578
2,dbh_princeton,min,0.043299216510821116
3,dbh_princeton,min,0.0358726742602493
4,dbh_princeton,min,0.039526328245275015
5,dbh_princeton,min,0.044389793151932956
6,dbh_princeton,min,0.16270696559116965
7,dbh_princeton,min,0.2073318805162173
8,dbh_princeton,min,0.6309540624285245
9,dbh_princeton,min,0.7442068259919608
10,dbh_princeton,min,0.2448478827665466
11,dbh_princeton,min,0.1290869155118262
12,dbh_princeton,min,0.06177148396324595
1,dbh_wfdei,min,0.17470758582955057
2,dbh_wfdei,min,0.04795142369740245
3,dbh_wfdei,min,0.03631236458705873
4,dbh_wfdei,min,0.03507646944411334
5,dbh_wfdei,min,0.050351163239272106
6,dbh_wfdei,min,0.047543115570421554
7,dbh_wfdei,min,0.07003275877633588
8,dbh_wfdei,min,0.22326463703852395
9,dbh_wfdei,min,0.20611384372781813
10,dbh_wfdei,min,0.12457780004459794
11,dbh_wfdei,min,0.09838346544015285
12,dbh_wfdei,min,0.05909720639362238
1,dlem_gswp3,min,0.023567950496032372
2,dlem_gswp3,min,0.018108843323203495
3,dlem_gswp3,min,0.010057106536789423
4,dlem_gswp3,min,0.007923320335264494
5,dlem_gswp3,min,0.007081246004766248
6,dlem_gswp3,min,0.00697311973101038
7,dlem_gswp3,min,0.010527741423504247
8,dlem_gswp3,min,0.014466593330633389
9,dlem_gswp3,min,0.027421121986571893
10,dlem_gswp3,min,0.05326139156241894
11,dlem_gswp3,min,0.04659720482954502
12,dlem_gswp3,min,0.03252449514630995
1,dlem_princeton,min,0.026811708944784192
