Month,Prediction,Stat,Value
1,caraib_gswp3,min,1.3828318126562715
2,caraib_gswp3,min,0.3370897987086602
3,caraib_gswp3,min,0.09813233973818433
4,caraib_gswp3,min,0.050591956843505724
5,caraib_gswp3,min,3.04519095224194
6,caraib_gswp3,min,7.716511581718747
7,caraib_gswp3,min,206.00900954681913
8,caraib_gswp3,min,298.6585299895084
9,caraib_gswp3,min,288.4388239455999
10,caraib_gswp3,min,167.19750435068283
11,caraib_gswp3,min,26.95523687435669
12,caraib_gswp3,min,5.977152500601878
1,caraib_princeton,min,0.893908846025727
2,caraib_princeton,min,0.18953829632465286
3,caraib_princeton,min,0.062496913798887097
4,caraib_princeton,min,0.09374532905492315
5,caraib_princeton,min,0.8618946592965756
6,caraib_princeton,min,10.495460113995009
7,caraib_princeton,min,456.831658187801
8,caraib_princeton,min,742.2604551790521
9,caraib_princeton,min,505.4746072505144
10,caraib_princeton,min,226.57107343134462
11,caraib_princeton,min,43.02470609345308
12,caraib_princeton,min,4.930903050208682
1,caraib_wfdei,min,1.9316455986323315
2,caraib_wfdei,min,0.406867710685597
3,caraib_wfdei,min,0.11291246354521123
4,caraib_wfdei,min,0.07296844782721854
5,caraib_wfdei,min,1.1895171347940416
6,caraib_wfdei,min,11.298221706397916
7,caraib_wfdei,min,370.78647992469166
8,caraib_wfdei,min,403.2918517758893
9,caraib_wfdei,min,443.4291876800703
10,caraib_wfdei,min,161.1374280065706
11,caraib_wfdei,min,30.722796206223247
12,caraib_wfdei,min,9.566771451831244
1,dbh_gswp3,min,132.35881102300183
2,dbh_gswp3,min,45.20053013310236
3,dbh_gswp3,min,34.114252371388204
4,dbh_gswp3,min,41.09328988976735
5,dbh_gswp3,min,180.97369356674793
6,dbh_gswp3,min,226.8708128997635
7,dbh_gswp3,min,222.20449854764283
8,dbh_gswp3,min,200.6096362084377
9,dbh_gswp3,min,262.01712739731613
10,dbh_gswp3,min,82.51112766903991
11,dbh_gswp3,min,56.410770029294575
12,dbh_gswp3,min,41.14763011531251
1,dbh_princeton,min,122.53983729055385
2,dbh_princeton,min,41.76409696257597
3,dbh_princeton,min,35.80227839184338
4,dbh_princeton,min,43.19162164457397
5,dbh_princeton,min,62.641100623313356
6,dbh_princeton,min,169.7702410324115
7,dbh_princeton,min,225.51325138511916
8,dbh_princeton,min,473.4787804485348
9,dbh_princeton,min,452.1252481435029
10,dbh_princeton,min,240.41980342607025
11,dbh_princeton,min,69.88909967977432
12,dbh_princeton,min,49.100777497598436
1,dbh_wfdei,min,138.71571250555033
2,dbh_wfdei,min,48.50376376810913
3,dbh_wfdei,min,35.99516523001465
4,dbh_wfdei,min,38.57042446130208
5,dbh_wfdei,min,133.7888439897408
6,dbh_wfdei,min,192.2392444451397
7,dbh_wfdei,min,225.29187551761208
8,dbh_wfdei,min,244.44834514786245
9,dbh_wfdei,min,278.74075293384834
10,dbh_wfdei,min,96.19273150271147
11,dbh_wfdei,min,68.74258187357196
12,dbh_wfdei,min,46.6784985260757
1,dlem_gswp3,min,14.832589227572104
2,dlem_gswp3,min,10.858585810686147
3,dlem_gswp3,min,7.195459336209402
4,dlem_gswp3,min,5.23978620983155
5,dlem_gswp3,min,6.217677521893048
6,dlem_gswp3,min,6.6293586419084445
7,dlem_gswp3,min,14.642321357158323
8,dlem_gswp3,min,111.93967211380587
9,dlem_gswp3,min,216.09236749566995
10,dlem_gswp3,min,130.59961653633218
11,dlem_gswp3,min,47.12591817375889
12,dlem_gswp3,min,21.79925883529495
