Month,Prediction,Stat,Value
1,caraib_gswp3,min,0.0015333493977282456
2,caraib_gswp3,min,0.00055011386942303505
3,caraib_gswp3,min,2.819043063148362e-4
4,caraib_gswp3,min,1.6927046308539876e-4
5,caraib_gswp3,min,2.7944745228819414e-4
6,caraib_gswp3,min,0.006133291267243811
7,caraib_gswp3,min,0.018843869485203096
8,caraib_gswp3,min,0.06317816190575774
9,caraib_gswp3,min,0.08385719322247309
10,caraib_gswp3,min,0.14069293594874532
11,caraib_gswp3,min,0.03486055213082039
12,caraib_gswp3,min,0.006765263425167926
1,caraib_princeton,min,0.0032017165068244655
2,caraib_princeton,min,8.957072238759897e-4
3,caraib_princeton,min,4.1560229997451826e-4
4,caraib_princeton,min,1.9614701436249408e-4
5,caraib_princeton,min,0.0010561077740978788
6,caraib_princeton,min,0.12362990407952805
7,caraib_princeton,min,3.5934949163529177
8,caraib_princeton,min,5.103033365335663
9,caraib_princeton,min,2.26158810010175
10,caraib_princeton,min,0.74058248345209865
11,caraib_princeton,min,0.16203217611715526
12,caraib_princeton,min,0.019428695861424528
1,caraib_wfdei,min,0.0038625147303719804
2,caraib_wfdei,min,0.0011839117227228804
3,caraib_wfdei,min,5.242487456019231e-4
4,caraib_wfdei,min,3.3731082311934927e-4
5,caraib_wfdei,min,6.062453317257231e-4
6,caraib_wfdei,min,0.006462603183004434
7,caraib_wfdei,min,0.030689429231649384
8,caraib_wfdei,min,0.085446096579536
9,caraib_wfdei,min,0.11028403362900246
10,caraib_wfdei,min,0.2737282309188713
11,caraib_wfdei,min,0.06642205966375467
12,caraib_wfdei,min,0.014338427911734916
1,dbh_gswp3,min,0.5746520668731541
2,dbh_gswp3,min,0.12563466337542376
3,dbh_gswp3,min,0.10564090961517475
4,dbh_gswp3,min,0.10646448921906669
5,dbh_gswp3,min,0.3279835979046913
6,dbh_gswp3,min,0.16387034413509946
7,dbh_gswp3,min,0.14775023101109014
8,dbh_gswp3,min,0.13078073709145138
9,dbh_gswp3,min,0.24180131189503234
10,dbh_gswp3,min,0.16914624604826556
11,dbh_gswp3,min,0.1268035276504955
12,dbh_gswp3,min,0.11994615468414907
1,dbh_princeton,min,0.6444708509841253
2,dbh_princeton,min,0.17594384257538442
3,dbh_princeton,min,0.14186312235699686
4,dbh_princeton,min,0.14429081495847598
5,dbh_princeton,min,0.2941667424239862
6,dbh_princeton,min,1.856109639247228
7,dbh_princeton,min,1.2874499092700276
8,dbh_princeton,min,3.790877086913749
9,dbh_princeton,min,1.8115693824269656
10,dbh_princeton,min,1.7218407860358957
11,dbh_princeton,min,0.29595871105106253
12,dbh_princeton,min,0.1877512241032931
1,dbh_wfdei,min,0.6761896247855159
2,dbh_wfdei,min,0.15381363957589259
3,dbh_wfdei,min,0.1152672596272947
4,dbh_wfdei,min,0.11521349353668692
5,dbh_wfdei,min,0.23502712052693017
6,dbh_wfdei,min,0.1270662507542539
7,dbh_wfdei,min,0.1259369260077668
8,dbh_wfdei,min,0.14109932521055504
9,dbh_wfdei,min,0.1457230734944711
10,dbh_wfdei,min,0.14487956689290488
11,dbh_wfdei,min,0.1392362495604522
12,dbh_wfdei,min,0.13014672861262508
1,dlem_gswp3,min,0.021526124204550807
