Month,Prediction,Stat,Value
1,caraib_gswp3,min,6.078639729595745e-4
2,caraib_gswp3,min,1.639690823843887e-4
3,caraib_gswp3,min,7.611775940266238e-5
4,caraib_gswp3,min,3.9701077568681016e-5
5,caraib_gswp3,min,2.4871152286817235e-4
6,caraib_gswp3,min,0.028907700532947486
7,caraib_gswp3,min,0.5399196382294956
8,caraib_gswp3,min,0.9720308225094334
9,caraib_gswp3,min,0.5173550465027459
10,caraib_gswp3,min,0.19230014046973742
11,caraib_gswp3,min,0.029860425409043115
12,caraib_gswp3,min,0.003611582118131537
1,caraib_princeton,min,7.739641793366821e-4
2,caraib_princeton,min,1.7011166347763104e-4
3,caraib_princeton,min,6.338132073167747e-5
4,caraib_princeton,min,4.588125782443828e-5
5,caraib_princeton,min,7.186810360318223e-4
6,caraib_princeton,min,0.01317519237005293
7,caraib_princeton,min,0.3585256836190326
8,caraib_princeton,min,1.7788388403526443
9,caraib_princeton,min,1.0139005336126363
10,caraib_princeton,min,0.24946367734104755
11,caraib_princeton,min,0.0411803127045336
12,caraib_princeton,min,0.004403848825585323
1,caraib_wfdei,min,0.0018528005405518278
2,caraib_wfdei,min,4.4188918365850436e-4
3,caraib_wfdei,min,1.5945617331551796e-4
4,caraib_wfdei,min,6.789422980054822e-5
5,caraib_wfdei,min,3.2154489374732853e-4
6,caraib_wfdei,min,0.037218977321199144
7,caraib_wfdei,min,0.8950606419506303
8,caraib_wfdei,min,1.0819703154173173
9,caraib_wfdei,min,0.7414962874574558
10,caraib_wfdei,min,0.2702732071968546
11,caraib_wfdei,min,0.05255033729339082
12,caraib_wfdei,min,0.00846421408597866
1,dbh_gswp3,min,0.24233390648230463
2,dbh_gswp3,min,0.0614127107900009
3,dbh_gswp3,min,0.05143702317800167
4,dbh_gswp3,min,0.049417117363778004
5,dbh_gswp3,min,0.4368652017354672
6,dbh_gswp3,min,0.5976041347896048
7,dbh_gswp3,min,0.5473802831029191
8,dbh_gswp3,min,0.21534519659211304
9,dbh_gswp3,min,0.31778526248219985
10,dbh_gswp3,min,0.090017654732152
11,dbh_gswp3,min,0.07185713289733314
12,dbh_gswp3,min,0.06695526774670606
1,dbh_princeton,min,0.2292951309696702
2,dbh_princeton,min,0.06051111454445445
3,dbh_princeton,min,0.05077094427893861
4,dbh_princeton,min,0.04961639275203848
