Month,Prediction,Stat,Value
1,caraib_gswp3,min,0.002021611271173458
2,caraib_gswp3,min,4.113797804555149e-4
3,caraib_gswp3,min,1.0101537167630213e-4
4,caraib_gswp3,min,4.4708610792227146e-5
5,caraib_gswp3,min,2.6002098696406296e-4
6,caraib_gswp3,min,0.006669034239027714
7,caraib_gswp3,min,0.09458927806052131
8,caraib_gswp3,min,0.4480238791023052
9,caraib_gswp3,min,0.24010693762163957
10,caraib_gswp3,min,0.24403233780000175
11,caraib_gswp3,min,0.04467860062892727
12,caraib_gswp3,min,0.010466932944171076
1,caraib_princeton,min,9.676523149308658e-4
2,caraib_princeton,min,2.3193146845252636e-4
3,caraib_princeton,min,9.05718199380966e-5
4,caraib_princeton,min,4.935513510547986e-5
5,caraib_princeton,min,2.3340155410355636e-4
6,caraib_princeton,min,0.0023285003525909697
7,caraib_princeton,min,0.01978247593136865
8,caraib_princeton,min,0.22472426169858573
9,caraib_princeton,min,0.20829663414848482
10,caraib_princeton,min,0.09879861520145103
11,caraib_princeton,min,0.020878552441140487
12,caraib_princeton,min,0.0036355793120971167
1,caraib_wfdei,min,0.0017684001511708105
2,caraib_wfdei,min,5.165998280126666e-4
3,caraib_wfdei,min,1.294124414154472e-4
4,caraib_wfdei,min,8.384246261556935e-5
5,caraib_wfdei,min,4.3950184149404054e-4
6,caraib_wfdei,min,0.03372474447893699
7,caraib_wfdei,min,0.22029173831591156
8,caraib_wfdei,min,0.6095941132508123
9,caraib_wfdei,min,0.39991937605196415
10,caraib_wfdei,min,0.16204122709728375
11,caraib_wfdei,min,0.041564023539824316
12,caraib_wfdei,min,0.014554626674269659
1,dbh_gswp3,min,0.2153895828409913
2,dbh_gswp3,min,0.05987494464499719
3,dbh_gswp3,min,0.04287277959379516
4,dbh_gswp3,min,0.048038162310880664
5,dbh_gswp3,min,0.28085158342162164
6,dbh_gswp3,min,0.21749954834639565
7,dbh_gswp3,min,0.28149090439105195
8,dbh_gswp3,min,0.18039526362860403
9,dbh_gswp3,min,0.11223680064035035
10,dbh_gswp3,min,0.0744141941737694
11,dbh_gswp3,min,0.05865185132706671
12,dbh_gswp3,min,0.04677042242711484
1,dbh_princeton,min,0.18660138927955333
2,dbh_princeton,min,0.05650844666887615
3,dbh_princeton,min,0.03901096890563471
4,dbh_princeton,min,0.04858845259367289
5,dbh_princeton,min,0.03890031133269786
6,dbh_princeton,min,0.20828231389059393
7,dbh_princeton,min,0.12308713902225316
8,dbh_princeton,min,0.22878431016537754
9,dbh_princeton,min,0.12079567202633336
10,dbh_princeton,min,0.12328831537733434
11,dbh_princeton,min,0.05795452639819243
12,dbh_princeton,min,0.044992252170928095
1,dbh_wfdei,min,0.2198363110966297
2,dbh_wfdei,min,0.06573635727120536
3,dbh_wfdei,min,0.04438001328202323
4,dbh_wfdei,min,0.05022996222271883
5,dbh_wfdei,min,0.09114531980375694
6,dbh_wfdei,min,0.07437357514598433
7,dbh_wfdei,min,0.11276085463516786
8,dbh_wfdei,min,0.3895338757164756
9,dbh_wfdei,min,0.2940203108028789
10,dbh_wfdei,min,0.1205645454462517
11,dbh_wfdei,min,0.078810792414802
12,dbh_wfdei,min,0.053768499553755254
1,dlem_gswp3,min,0.02187438602287698
2,dlem_gswp3,min,0.016462868959626627
3,dlem_gswp3,min,0.011170063180398492
4,dlem_gswp3,min,0.0073261608739203085
5,dlem_gswp3,min,0.006408388024142834
6,dlem_gswp3,min,0.005653043771325566
7,dlem_gswp3,min,0.00897049920358988
8,dlem_gswp3,min,0.04630660573535212
9,dlem_gswp3,min,0.23950194209316333
10,dlem_gswp3,min,0.20235654788648694
11,dlem_gswp3,min,0.06203916565829461
12,dlem_gswp3,min,0.031403877268812594
1,dlem_princeton,min,0.008706741178198595
2,dlem_princeton,min,0.006807233703244058
3,dlem_princeton,min,0.005432892921677539
4,dlem_princeton,min,0.004578052729397248
5,dlem_princeton,min,0.0034748536187348485
6,dlem_princeton,min,0.004646447094722074
7,dlem_princeton,min,0.004361412932999359
8,dlem_princeton,min,0.00926057821048346
9,dlem_princeton,min,0.007405880564054398
10,dlem_princeton,min,0.06050812457358017
11,dlem_princeton,min,0.018554335754416576
12,dlem_princeton,min,0.011871108993317218
1,dlem_wfdei,min,0.020885114228979457
2,dlem_wfdei,min,0.015910583981196488
3,dlem_wfdei,min,0.010095401307794705
4,dlem_wfdei,min,0.006660588588142697
5,dlem_wfdei,min,0.006523193848214624
6,dlem_wfdei,min,0.0053177800624549
7,dlem_wfdei,min,0.007892459351512377
8,dlem_wfdei,min,0.0669706000239968
9,dlem_wfdei,min,0.31589696190716743
10,dlem_wfdei,min,0.19986397007565038
11,dlem_wfdei,min,0.049421582571479786
12,dlem_wfdei,min,0.029431704868282824
1,h08_gswp3,min,0.0023791110472826445
2,h08_gswp3,min,3.382428229670608e-4
3,h08_gswp3,min,1.5493340079573303e-5
4,h08_gswp3,min,9.857367518266556e-5
5,h08_gswp3,min,0.0057966607847067565
6,h08_gswp3,min,0.05951596786553665
7,h08_gswp3,min,0.21547552975097317
8,h08_gswp3,min,0.49685410171206107
9,h08_gswp3,min,0.10619420072518185
10,h08_gswp3,min,0.10260001491350157
11,h08_gswp3,min,0.034355914247152466
12,h08_gswp3,min,0.013239555186576197
1,h08_princeton,min,8.268448944803485e-4
2,h08_princeton,min,1.6864202524481114e-4
3,h08_princeton,min,1.4862162410478305e-5
4,h08_princeton,min,9.125795483334119e-5
5,h08_princeton,min,0.002071734770244981
6,h08_princeton,min,0.015000908214890677
7,h08_princeton,min,0.05061370855509241
8,h08_princeton,min,0.17549841025826257
9,h08_princeton,min,0.11237854218614618
10,h08_princeton,min,0.10525851626967746
11,h08_princeton,min,0.023122344340405727
12,h08_princeton,min,0.004738344828240715
1,lpjml_gswp3,min,0.0027238864614092285
2,lpjml_gswp3,min,0.0030561195905174166
3,lpjml_gswp3,min,0.003829571155984716
4,lpjml_gswp3,min,0.00554583479775278
5,lpjml_gswp3,min,0.08533654022674933
6,lpjml_gswp3,min,0.22691019103311616
7,lpjml_gswp3,min,0.25879986308856956
8,lpjml_gswp3,min,0.39567058256495724
9,lpjml_gswp3,min,0.27318024036896693
10,lpjml_gswp3,min,0.18715258821776107
11,lpjml_gswp3,min,0.02280734002892277
12,lpjml_gswp3,min,0.0030851760603477895
1,lpjml_princeton,min,0.002330385998127834
2,lpjml_princeton,min,0.0027055730736549877
3,lpjml_princeton,min,0.003167239853747068
4,lpjml_princeton,min,0.005676317509594056
5,lpjml_princeton,min,0.01946024967301786
6,lpjml_princeton,min,0.1612423248592375
7,lpjml_princeton,min,0.2081998086197187
8,lpjml_princeton,min,0.24417509765509454
9,lpjml_princeton,min,0.09540874601243118
10,lpjml_princeton,min,0.09870285296715409
11,lpjml_princeton,min,0.004473561412350611
12,lpjml_princeton,min,0.0022717855192306152
1,lpjml_wfdei,min,0.006166666286122802
2,lpjml_wfdei,min,0.005510910707907873
3,lpjml_wfdei,min,0.005795764884539565
4,lpjml_wfdei,min,0.006467727042705615
5,lpjml_wfdei,min,0.06397510366380992
6,lpjml_wfdei,min,0.26800837057514904
7,lpjml_wfdei,min,0.2796057102316033
8,lpjml_wfdei,min,0.42433345021678837
9,lpjml_wfdei,min,0.4047716670132403
10,lpjml_wfdei,min,0.21829154164668974
11,lpjml_wfdei,min,0.06950948664330145
12,lpjml_wfdei,min,0.0074240416055831975
1,matsiro_gswp3,min,0.01310859863904849
2,matsiro_gswp3,min,0.008857181254658699
3,matsiro_gswp3,min,0.007070253485437081
4,matsiro_gswp3,min,0.008474447871447646
5,matsiro_gswp3,min,0.022691305043287063
6,matsiro_gswp3,min,0.022009910983840895
7,matsiro_gswp3,min,0.03830410563213749
8,matsiro_gswp3,min,0.06157393151724949
9,matsiro_gswp3,min,0.13159621094388577
10,matsiro_gswp3,min,0.05364496065013669
11,matsiro_gswp3,min,0.024440080449074975
12,matsiro_gswp3,min,0.015754782555965515
1,matsiro_princeton,min,0.006767603826788152
2,matsiro_princeton,min,0.005689245981393689
3,matsiro_princeton,min,0.0047178804883172675
4,matsiro_princeton,min,0.006870178825951092
5,matsiro_princeton,min,0.006058568577197829
6,matsiro_princeton,min,0.01646780984656715
7,matsiro_princeton,min,0.02118009789777592
8,matsiro_princeton,min,0.021716792582472826
9,matsiro_princeton,min,0.016621110575231787
10,matsiro_princeton,min,0.0440752843940795
11,matsiro_princeton,min,0.010152523274361738
12,matsiro_princeton,min,0.007935453726027159
1,matsiro_wfdei,min,1.5817068698492095e-4
2,matsiro_wfdei,min,1.8626322882393798e-4
3,matsiro_wfdei,min,1.964506772292793e-4
4,matsiro_wfdei,min,3.497112657020094e-4
5,matsiro_wfdei,min,5.582495321629424e-4
6,matsiro_wfdei,min,0.0021574202596281187
7,matsiro_wfdei,min,0.001697231931090207
8,matsiro_wfdei,min,0.003226662054388874
9,matsiro_wfdei,min,0.002439067886649289
10,matsiro_wfdei,min,0.0019052676011648401
11,matsiro_wfdei,min,7.858957870908441e-4
12,matsiro_wfdei,min,0.002893154724490877
1,pcr-globwb_gswp3,min,0.13074295410602063
2,pcr-globwb_gswp3,min,0.11479535255988782
3,pcr-globwb_gswp3,min,0.09300016370222033
4,pcr-globwb_gswp3,min,0.07374489600047479
