Month,Prediction,Stat,Value
1,caraib_gswp3,min,9.632270656575644e-4
2,caraib_gswp3,min,2.563883990819346e-4
3,caraib_gswp3,min,6.591715054180598e-5
4,caraib_gswp3,min,4.944609469169758e-5
5,caraib_gswp3,min,8.535298697004286e-5
6,caraib_gswp3,min,0.010752302105707025
7,caraib_gswp3,min,0.26465685058580213
8,caraib_gswp3,min,0.25075528752849774
9,caraib_gswp3,min,0.18220276732300278
10,caraib_gswp3,min,0.07402090072708617
11,caraib_gswp3,min,0.014333108233866848
12,caraib_gswp3,min,0.003254679711232055
1,caraib_princeton,min,6.278764405585293e-4
2,caraib_princeton,min,1.628986940356278e-4
3,caraib_princeton,min,4.315415306243656e-5
4,caraib_princeton,min,3.9102272754816426e-5
5,caraib_princeton,min,3.577512383154441e-4
6,caraib_princeton,min,0.002407408696841345
7,caraib_princeton,min,0.24027970342098354
8,caraib_princeton,min,0.34128018449675235
9,caraib_princeton,min,0.206810518479317
10,caraib_princeton,min,0.09460971563551808
11,caraib_princeton,min,0.023902788700084134
12,caraib_princeton,min,0.0032668682110770716
1,caraib_wfdei,min,0.0011391379231869402
2,caraib_wfdei,min,3.3403293305111364e-4
3,caraib_wfdei,min,8.983311719323747e-5
4,caraib_wfdei,min,1.0070400836937438e-4
5,caraib_wfdei,min,2.0354925115679556e-4
6,caraib_wfdei,min,0.02654474512611224
7,caraib_wfdei,min,0.3257314988602725
8,caraib_wfdei,min,0.3794930122994941
9,caraib_wfdei,min,0.189153548851655
10,caraib_wfdei,min,0.07267027232061829
11,caraib_wfdei,min,0.016312929075040707
12,caraib_wfdei,min,0.004292355953122066
1,dbh_gswp3,min,0.08772762630897749
2,dbh_gswp3,min,0.05002537949460905
3,dbh_gswp3,min,0.03858955213896652
4,dbh_gswp3,min,0.04776627148926507
5,dbh_gswp3,min,0.06643929968995764
6,dbh_gswp3,min,0.06220432064506122
7,dbh_gswp3,min,0.08429815453535108
8,dbh_gswp3,min,0.06661690590111223
9,dbh_gswp3,min,0.05428374105463103
10,dbh_gswp3,min,0.0439519603853679
11,dbh_gswp3,min,0.04225451785745919
12,dbh_gswp3,min,0.04196762506938579
1,dbh_princeton,min,0.06675536143797857
2,dbh_princeton,min,0.04292006767761331
3,dbh_princeton,min,0.03954864663614429
4,dbh_princeton,min,0.039914966238252525
5,dbh_princeton,min,0.05706694339567905
6,dbh_princeton,min,0.08922125092329876
7,dbh_princeton,min,0.09994765859140468
8,dbh_princeton,min,0.062327066236495476
9,dbh_princeton,min,0.06221752740007738
10,dbh_princeton,min,0.046818598526031624
11,dbh_princeton,min,0.04330786038448333
12,dbh_princeton,min,0.040704581161067906
1,dbh_wfdei,min,0.09369504597662119
2,dbh_wfdei,min,0.05215626593692671
3,dbh_wfdei,min,0.04315161861246008
4,dbh_wfdei,min,0.04880514984469203
5,dbh_wfdei,min,0.05352376856343874
6,dbh_wfdei,min,0.06748072004495427
7,dbh_wfdei,min,0.09937548747605326
8,dbh_wfdei,min,0.06863620826460994
9,dbh_wfdei,min,0.056861945683818034
10,dbh_wfdei,min,0.047560322953137536
11,dbh_wfdei,min,0.04693661328162553
12,dbh_wfdei,min,0.04602414410174544
1,dlem_gswp3,min,0.009173397286738804
2,dlem_gswp3,min,0.0065191980280504495
3,dlem_gswp3,min,0.0035081313792033214
4,dlem_gswp3,min,0.0030686325091400252
5,dlem_gswp3,min,0.002514001433376513
6,dlem_gswp3,min,0.002568168824588246
7,dlem_gswp3,min,0.003138519062957851
8,dlem_gswp3,min,0.008539321690264076
9,dlem_gswp3,min,0.018168150217460603
10,dlem_gswp3,min,0.030958224933156843
11,dlem_gswp3,min,0.01817802714708626
12,dlem_gswp3,min,0.012493536882690743
1,dlem_princeton,min,0.010142036895277796
2,dlem_princeton,min,0.007873837360556885
3,dlem_princeton,min,0.004588292244244662
4,dlem_princeton,min,0.003345204730449143
5,dlem_princeton,min,0.0027752794523129404
6,dlem_princeton,min,0.002709747528101435
7,dlem_princeton,min,0.004441721713332259
8,dlem_princeton,min,0.014723956191364688
9,dlem_princeton,min,0.07610011666212056
10,dlem_princeton,min,0.04259145504927437
11,dlem_princeton,min,0.023021329974496293
12,dlem_princeton,min,0.014325667548866933
1,dlem_wfdei,min,0.00910329922303312
2,dlem_wfdei,min,0.006381617637600847
3,dlem_wfdei,min,0.003453964473106011
4,dlem_wfdei,min,0.0032003337979131393
5,dlem_wfdei,min,0.002580913750674944
6,dlem_wfdei,min,0.0025582914098481696
7,dlem_wfdei,min,0.0027529753465467973
8,dlem_wfdei,min,0.009221192700021611
9,dlem_wfdei,min,0.023294610451897017
10,dlem_wfdei,min,0.028855261676951783
11,dlem_wfdei,min,0.017819141438376037
12,dlem_wfdei,min,0.012366084711137234
1,h08_gswp3,min,0.0025619508704882053
2,h08_gswp3,min,5.152696798983402e-4
3,h08_gswp3,min,3.819745855923203e-5
4,h08_gswp3,min,9.413768905516939e-5
5,h08_gswp3,min,4.4480735590126855e-4
6,h08_gswp3,min,0.028708809513958277
7,h08_gswp3,min,0.2668996781511542
8,h08_gswp3,min,0.18796420352628054
9,h08_gswp3,min,0.07502429587325288
10,h08_gswp3,min,0.043743248637494424
11,h08_gswp3,min,0.015514805245268848
12,h08_gswp3,min,0.0054170001127321074
1,h08_princeton,min,6.986688849195625e-4
2,h08_princeton,min,7.98411244906886e-5
3,h08_princeton,min,5.216117020117281e-5
4,h08_princeton,min,2.0258284258948192e-4
5,h08_princeton,min,0.00397177172590492
6,h08_princeton,min,0.009813324333367986
7,h08_princeton,min,0.3467605958560015
