Month,Prediction,Stat,Value
1,caraib_gswp3,min,4.5335001283749365
2,caraib_gswp3,min,1.0525442142302848
3,caraib_gswp3,min,0.29277814579017497
4,caraib_gswp3,min,0.14765027635904304
5,caraib_gswp3,min,5.545908847445158
6,caraib_gswp3,min,50.58846956363393
7,caraib_gswp3,min,647.1462714108131
8,caraib_gswp3,min,998.1143548325176
9,caraib_gswp3,min,797.6790840912264
10,caraib_gswp3,min,402.48800968417675
11,caraib_gswp3,min,83.01156494762878
12,caraib_gswp3,min,16.91468369259937
1,caraib_princeton,min,2.602913692451433
2,caraib_princeton,min,0.5804685349798254
3,caraib_princeton,min,0.18602162731995076
4,caraib_princeton,min,0.17509009647550122
5,caraib_princeton,min,1.9760228621134963
6,caraib_princeton,min,54.002468838463436
7,caraib_princeton,min,749.1926181507137
8,caraib_princeton,min,1111.1969208805567
9,caraib_princeton,min,780.9271377948437
10,caraib_princeton,min,508.13723539507663
11,caraib_princeton,min,100.42632811232546
12,caraib_princeton,min,12.92877362314591
1,caraib_wfdei,min,4.933892726172282
2,caraib_wfdei,min,1.114390671108259
3,caraib_wfdei,min,0.2948124955930983
4,caraib_wfdei,min,0.3905524436524151
5,caraib_wfdei,min,3.3015142925555656
6,caraib_wfdei,min,59.909325161929964
7,caraib_wfdei,min,953.1920983792012
8,caraib_wfdei,min,1267.507731973693
9,caraib_wfdei,min,1054.781438801718
10,caraib_wfdei,min,310.7311889984638
11,caraib_wfdei,min,79.92808040026267
12,caraib_wfdei,min,24.297661954025372
1,dbh_gswp3,min,314.85061464068536
2,dbh_gswp3,min,129.25921575732139
3,dbh_gswp3,min,102.83342867840116
4,dbh_gswp3,min,120.3710550743605
5,dbh_gswp3,min,412.5126457015631
6,dbh_gswp3,min,460.780784496158
7,dbh_gswp3,min,531.0972100552955
8,dbh_gswp3,min,508.90202173297706
9,dbh_gswp3,min,460.5995425223305
10,dbh_gswp3,min,176.94154211207203
11,dbh_gswp3,min,146.6740333923686
12,dbh_gswp3,min,111.3743689443439
1,dbh_princeton,min,282.20167850823157
2,dbh_princeton,min,116.641048032935
3,dbh_princeton,min,104.21041887277347
4,dbh_princeton,min,131.74911279911035
5,dbh_princeton,min,131.45439472360724
6,dbh_princeton,min,520.0542762987576
7,dbh_princeton,min,489.2394024818085
8,dbh_princeton,min,597.1808933966221
9,dbh_princeton,min,501.0184230849266
10,dbh_princeton,min,374.5932093105263
11,dbh_princeton,min,154.99461779241003
12,dbh_princeton,min,123.64823625242718
1,dbh_wfdei,min,341.13065809661134
2,dbh_wfdei,min,136.9368332968255
3,dbh_wfdei,min,111.75965005426707
4,dbh_wfdei,min,130.17110814404953
5,dbh_wfdei,min,352.49690294891644
6,dbh_wfdei,min,465.0772256556891
7,dbh_wfdei,min,509.48509975126746
8,dbh_wfdei,min,635.4274885080866
9,dbh_wfdei,min,646.8707167796446
10,dbh_wfdei,min,245.36782214643094
11,dbh_wfdei,min,170.30285430773498
12,dbh_wfdei,min,127.97624096319514
1,dlem_gswp3,min,30.964943462606048
2,dlem_gswp3,min,22.52546617480443
3,dlem_gswp3,min,15.125819330411664
4,dlem_gswp3,min,12.501560023763226
5,dlem_gswp3,min,17.6459890225191
6,dlem_gswp3,min,16.783716005762095
7,dlem_gswp3,min,44.578350561311815
8,dlem_gswp3,min,426.51049610949264
9,dlem_gswp3,min,469.019632746902
10,dlem_gswp3,min,257.76709009472603
11,dlem_gswp3,min,94.12919586649042
12,dlem_gswp3,min,46.376129402954966
1,dlem_princeton,min,36.82430498256976
2,dlem_princeton,min,29.611891216202192
3,dlem_princeton,min,20.86115781516476
4,dlem_princeton,min,13.132133877325803
5,dlem_princeton,min,11.724560011768052
6,dlem_princeton,min,12.287447172245496
7,dlem_princeton,min,51.84861603818401
8,dlem_princeton,min,276.642963178351
9,dlem_princeton,min,268.29129359234054
10,dlem_princeton,min,343.3571910949654
11,dlem_princeton,min,170.24417238315456
