Month,Prediction,Stat,Value
1,caraib_gswp3,min,0.0010114742500902485
2,caraib_gswp3,min,2.0099674062577604e-4
3,caraib_gswp3,min,5.34681494489311e-5
4,caraib_gswp3,min,2.047156561854098e-5
5,caraib_gswp3,min,1.0518209199819713e-4
6,caraib_gswp3,min,0.004294292161321013
7,caraib_gswp3,min,0.04578473372301135
8,caraib_gswp3,min,0.236291325775101
9,caraib_gswp3,min,0.19050659205208964
10,caraib_gswp3,min,0.052029701567217215
11,caraib_gswp3,min,0.015345779709689904
12,caraib_gswp3,min,0.004546897825708312
1,caraib_princeton,min,3.075120279302516e-4
2,caraib_princeton,min,7.223813663517522e-5
3,caraib_princeton,min,2.5172833489964234e-5
4,caraib_princeton,min,1.8650701779034796e-5
5,caraib_princeton,min,1.370384502238623e-4
6,caraib_princeton,min,0.0022467849744374708
7,caraib_princeton,min,0.019990913315526167
8,caraib_princeton,min,0.047574023307569435
9,caraib_princeton,min,0.20629443354734214
10,caraib_princeton,min,0.11023420057143991
11,caraib_princeton,min,0.015759772505719742
12,caraib_princeton,min,0.0023092347045453178
1,caraib_wfdei,min,5.234546155390194e-4
2,caraib_wfdei,min,1.4142395536385585e-4
3,caraib_wfdei,min,2.769888892292031e-5
4,caraib_wfdei,min,1.49072288243427e-5
5,caraib_wfdei,min,3.4719212842356325e-4
6,caraib_wfdei,min,0.0051819199645458
7,caraib_wfdei,min,0.12054892390211225
8,caraib_wfdei,min,0.315160350444374
9,caraib_wfdei,min,0.25232474922913406
10,caraib_wfdei,min,0.05431016746912563
11,caraib_wfdei,min,0.017889376372073572
12,caraib_wfdei,min,0.003543492932200191
1,dbh_gswp3,min,0.07939337042278886
2,dbh_gswp3,min,0.02235587344781648
3,dbh_gswp3,min,0.015319020964551469
4,dbh_gswp3,min,0.014985313703778853
5,dbh_gswp3,min,0.05233226882399339
6,dbh_gswp3,min,0.035024047839750716
7,dbh_gswp3,min,0.07040320084320603
8,dbh_gswp3,min,0.18185383727025645
9,dbh_gswp3,min,0.159055783205564
10,dbh_gswp3,min,0.060496273513900446
11,dbh_gswp3,min,0.04984656161090269
12,dbh_gswp3,min,0.023519715597447043
1,dbh_princeton,min,0.06916543321687273
2,dbh_princeton,min,0.018233797050732935
3,dbh_princeton,min,0.014310900534534264
4,dbh_princeton,min,0.013735725978370854
5,dbh_princeton,min,0.013869368839960847
6,dbh_princeton,min,0.02913632205625851
7,dbh_princeton,min,0.04026594713473106
8,dbh_princeton,min,0.04077617779485066
9,dbh_princeton,min,0.1354404011676471
10,dbh_princeton,min,0.10729177192198036
11,dbh_princeton,min,0.03013412276169672
12,dbh_princeton,min,0.019447740548710048
1,dbh_wfdei,min,0.08264050322603364
2,dbh_wfdei,min,0.024029689995256075
3,dbh_wfdei,min,0.01626549274251028
4,dbh_wfdei,min,0.015182372187391205
5,dbh_wfdei,min,0.04166647852763935
6,dbh_wfdei,min,0.05099438116622847
7,dbh_wfdei,min,0.07390917511317145
8,dbh_wfdei,min,0.1998926042362304
9,dbh_wfdei,min,0.23811424358802583
10,dbh_wfdei,min,0.07850758734653959
11,dbh_wfdei,min,0.04045045186507315
12,dbh_wfdei,min,0.02275096173186348
1,dlem_gswp3,min,0.013078537149669691
2,dlem_gswp3,min,0.009821022622899807
3,dlem_gswp3,min,0.007058472549087205
4,dlem_gswp3,min,0.004078191218070739
5,dlem_gswp3,min,0.004167213954807652
6,dlem_gswp3,min,0.005098615597271202
7,dlem_gswp3,min,0.009854714916844195
8,dlem_gswp3,min,0.07006892732539234
9,dlem_gswp3,min,0.19648606800928944
10,dlem_gswp3,min,0.11371606965116016
11,dlem_gswp3,min,0.029150476415654027
12,dlem_gswp3,min,0.018728709837901796
1,dlem_princeton,min,0.013132831693404397
2,dlem_princeton,min,0.009775936989293065
3,dlem_princeton,min,0.007058472549087205
4,dlem_princeton,min,0.004520024382519584
5,dlem_princeton,min,0.003800716226427519
6,dlem_princeton,min,0.003913380452958554
7,dlem_princeton,min,0.004767862586280437
8,dlem_princeton,min,0.008734861019474339
9,dlem_princeton,min,0.07260442795873061
10,dlem_princeton,min,0.1353937283610201
11,dlem_princeton,min,0.06980615099222563
12,dlem_princeton,min,0.01996054829835602
1,dlem_wfdei,min,0.012834204469653127
2,dlem_wfdei,min,0.009700795299930925
3,dlem_wfdei,min,0.006841289207569535
4,dlem_wfdei,min,0.004004552228164793
5,dlem_wfdei,min,0.0041298856810032146
6,dlem_wfdei,min,0.004453398765062699
7,dlem_wfdei,min,0.010679334999446202
8,dlem_wfdei,min,0.06944452353939091
9,dlem_wfdei,min,0.17127000544738866
10,dlem_wfdei,min,0.12160933734322077
11,dlem_wfdei,min,0.029781667019622295
12,dlem_wfdei,min,0.018192536752100804
1,h08_gswp3,min,0.0013055381576615658
2,h08_gswp3,min,1.4343564356377917e-4
3,h08_gswp3,min,7.557962150123242e-6
4,h08_gswp3,min,5.539381411113528e-5
5,h08_gswp3,min,0.0017856499880928333
6,h08_gswp3,min,0.027547857391288594
7,h08_gswp3,min,0.13978373320369158
8,h08_gswp3,min,0.3186546441128934
9,h08_gswp3,min,0.08480027371293007
10,h08_gswp3,min,0.03776371100260907
11,h08_gswp3,min,0.01997763934116533
12,h08_gswp3,min,0.006686458722806421
1,h08_princeton,min,3.3922729818963325e-4
2,h08_princeton,min,2.6619709676325288e-5
3,h08_princeton,min,2.965688153494313e-6
4,h08_princeton,min,4.9007837898251176e-5
5,h08_princeton,min,0.0021037971925314974
6,h08_princeton,min,0.010335827771926098
7,h08_princeton,min,0.03440538722279004
8,h08_princeton,min,0.05333917717461426
9,h08_princeton,min,0.0826084869702656
10,h08_princeton,min,0.03041463286008067
11,h08_princeton,min,0.00996611048994058
12,h08_princeton,min,0.0020936368569097813
1,lpjml_gswp3,min,2.241775976250161e-4
2,lpjml_gswp3,min,2.334865617813665e-4
3,lpjml_gswp3,min,3.128751950971796e-4
4,lpjml_gswp3,min,3.182454017277798e-4
5,lpjml_gswp3,min,0.029530515488850072
6,lpjml_gswp3,min,0.05233140083874793
7,lpjml_gswp3,min,0.07800246126631591
8,lpjml_gswp3,min,0.16576010124145352
9,lpjml_gswp3,min,0.19214480260478178
10,lpjml_gswp3,min,0.031974563543422034
11,lpjml_gswp3,min,0.021183128249525403
12,lpjml_gswp3,min,3.240773390512651e-4
