Month,Prediction,Stat,Value
1,caraib_gswp3,min,0.0011347223663572745
2,caraib_gswp3,min,2.1301753492762e-4
3,caraib_gswp3,min,6.071142602995072e-5
4,caraib_gswp3,min,4.3738246220544814e-5
5,caraib_gswp3,min,2.5979818736434295e-4
6,caraib_gswp3,min,0.01797650046345304
7,caraib_gswp3,min,0.04848016863964482
8,caraib_gswp3,min,0.36547467831107416
9,caraib_gswp3,min,0.466200774060541
10,caraib_gswp3,min,0.2842764157065051
11,caraib_gswp3,min,0.04252870867776372
12,caraib_gswp3,min,0.006460038926123655
1,caraib_princeton,min,5.527884874829212e-4
2,caraib_princeton,min,1.2538997502086017e-4
3,caraib_princeton,min,4.642013552890383e-5
4,caraib_princeton,min,4.3524266181228276e-5
5,caraib_princeton,min,4.609122582395682e-4
6,caraib_princeton,min,0.010086000787988426
7,caraib_princeton,min,0.07473983442496088
8,caraib_princeton,min,0.5425642777274966
9,caraib_princeton,min,0.6963398321667401
10,caraib_princeton,min,0.17390787505278482
11,caraib_princeton,min,0.026906297405073977
12,caraib_princeton,min,0.003897673478913933
1,caraib_wfdei,min,0.0035017934552428035
2,caraib_wfdei,min,9.078455982497188e-4
3,caraib_wfdei,min,2.783272163400951e-4
4,caraib_wfdei,min,1.9297488075274523e-4
5,caraib_wfdei,min,6.83107729346181e-4
6,caraib_wfdei,min,0.02051769684977544
7,caraib_wfdei,min,0.16707290109629647
8,caraib_wfdei,min,1.144393350086577
9,caraib_wfdei,min,0.9843595670955269
10,caraib_wfdei,min,0.308176208562125
11,caraib_wfdei,min,0.06410680072601213
12,caraib_wfdei,min,0.019331172289184052
1,dbh_gswp3,min,0.3002171670911797
2,dbh_gswp3,min,0.0997180148718452
3,dbh_gswp3,min,0.07853287649493598
4,dbh_gswp3,min,0.08867255801282581
5,dbh_gswp3,min,0.10356354980063691
6,dbh_gswp3,min,0.3545630493541877
7,dbh_gswp3,min,0.19019022540769032
8,dbh_gswp3,min,0.288829078370357
9,dbh_gswp3,min,0.2915720362787482
10,dbh_gswp3,min,0.101508830329304
11,dbh_gswp3,min,0.10289714914440182
12,dbh_gswp3,min,0.09286497145287041
1,dbh_princeton,min,0.32195853755921633
2,dbh_princeton,min,0.08571044478680129
3,dbh_princeton,min,0.07353597379034205
4,dbh_princeton,min,0.07544914383944601
5,dbh_princeton,min,0.09852753169898681
6,dbh_princeton,min,0.2651333528494326
7,dbh_princeton,min,0.24429250265386446
8,dbh_princeton,min,0.11100488550345038
9,dbh_princeton,min,0.350425683913717
10,dbh_princeton,min,0.10273535774476963
11,dbh_princeton,min,0.09276613952188034
12,dbh_princeton,min,0.07831539599382856
1,dbh_wfdei,min,0.3405673954657671
2,dbh_wfdei,min,0.11195188532071486
3,dbh_wfdei,min,0.09250154275982203
4,dbh_wfdei,min,0.09473392976613865
5,dbh_wfdei,min,0.10284854711861013
6,dbh_wfdei,min,0.21847517655783735
7,dbh_wfdei,min,0.2636586846827464
8,dbh_wfdei,min,0.5751888661327372
9,dbh_wfdei,min,0.5897489083254043
