Month,Prediction,Stat,Value
1,caraib_gswp3,min,0.02541222760447532
2,caraib_gswp3,min,0.008961943507158867
3,caraib_gswp3,min,0.0026501011380214703
4,caraib_gswp3,min,0.0012155696656439142
5,caraib_gswp3,min,0.0038053619546440562
6,caraib_gswp3,min,0.06051951615611469
7,caraib_gswp3,min,0.4901366073966241
8,caraib_gswp3,min,0.2405036058344316
9,caraib_gswp3,min,1.0751263436475056
10,caraib_gswp3,min,1.0111318574655392
11,caraib_gswp3,min,0.2613858152681977
12,caraib_gswp3,min,0.061427758849171094
1,caraib_princeton,min,0.011144305787140794
2,caraib_princeton,min,0.0031156186734476845
3,caraib_princeton,min,0.0011388322628535265
4,caraib_princeton,min,0.0020001783135416467
5,caraib_princeton,min,0.014681602209220691
6,caraib_princeton,min,0.2445042892229101
7,caraib_princeton,min,3.244314064836283
8,caraib_princeton,min,4.069369187387931
9,caraib_princeton,min,2.9613640007468574
10,caraib_princeton,min,1.2580227400706367
11,caraib_princeton,min,0.210968874506983
12,caraib_princeton,min,0.03059284187064017
1,caraib_wfdei,min,0.017715459732849197
2,caraib_wfdei,min,0.005740882854161706
3,caraib_wfdei,min,0.002433473908569104
4,caraib_wfdei,min,0.0012748383826781669
5,caraib_wfdei,min,0.004553699219306498
6,caraib_wfdei,min,0.1637890410688517
7,caraib_wfdei,min,1.2662351668955338
8,caraib_wfdei,min,0.3934726352936515
9,caraib_wfdei,min,1.9909826523297878
10,caraib_wfdei,min,0.44297335991272635
11,caraib_wfdei,min,0.13752017046936435
12,caraib_wfdei,min,0.044764871369708505
1,dbh_gswp3,min,0.9466024534130806
2,dbh_gswp3,min,0.3195740995669198
3,dbh_gswp3,min,0.19816707087476781
4,dbh_gswp3,min,0.18691644534775054
5,dbh_gswp3,min,0.3934854035221002
6,dbh_gswp3,min,0.46964715062996154
7,dbh_gswp3,min,0.23754547524945419
8,dbh_gswp3,min,0.1981076154603007
9,dbh_gswp3,min,0.9154662555979343
