Month,Prediction,Stat,Value
1,caraib_gswp3,min,9.471990070190672e-5
2,caraib_gswp3,min,3.045750555232464e-5
3,caraib_gswp3,min,1.4594220749236996e-5
4,caraib_gswp3,min,6.7416660579037115e-6
5,caraib_gswp3,min,3.0889720949934517e-6
6,caraib_gswp3,min,2.571231541289995e-4
7,caraib_gswp3,min,5.485477821571809e-4
8,caraib_gswp3,min,0.0022787951449647066
9,caraib_gswp3,min,0.007997854220175403
10,caraib_gswp3,min,0.0062276035512220124
11,caraib_gswp3,min,0.0017628935698069995
12,caraib_gswp3,min,4.3525173934416396e-4
1,caraib_princeton,min,3.7097094552189893e-4
2,caraib_princeton,min,8.066824506625607e-5
3,caraib_princeton,min,3.315196418766433e-5
4,caraib_princeton,min,1.447467169691905e-5
5,caraib_princeton,min,4.9235953712720063e-5
6,caraib_princeton,min,0.051626940133734395
7,caraib_princeton,min,1.285615738312425
8,caraib_princeton,min,1.400567078834198
9,caraib_princeton,min,0.478841264069883
10,caraib_princeton,min,0.089340178239315865
11,caraib_princeton,min,0.015431067289471714
12,caraib_princeton,min,0.0021730400399044853
1,caraib_wfdei,min,1.921986289434677e-4
2,caraib_wfdei,min,7.193194904065906e-5
3,caraib_wfdei,min,3.058625129597648e-5
4,caraib_wfdei,min,1.6552991688001205e-5
5,caraib_wfdei,min,4.8868112509439896e-5
6,caraib_wfdei,min,1.6378266719691993e-4
7,caraib_wfdei,min,4.49413744695791e-4
8,caraib_wfdei,min,0.001967966889495985
9,caraib_wfdei,min,0.015789715758349306
10,caraib_wfdei,min,0.009876618419687518
11,caraib_wfdei,min,0.0022741971484387573
12,caraib_wfdei,min,7.236416549627196e-4
1,dbh_gswp3,min,0.15552614469383116
2,dbh_gswp3,min,0.028603811030837294
3,dbh_gswp3,min,0.023436658304920734
4,dbh_gswp3,min,0.022788435930394334
5,dbh_gswp3,min,0.029160007116894704
6,dbh_gswp3,min,0.03220763274973629
7,dbh_gswp3,min,0.02812745303834907
8,dbh_gswp3,min,0.04099326553028465
9,dbh_gswp3,min,0.06152266558029316
10,dbh_gswp3,min,0.03239675832424034
11,dbh_gswp3,min,0.027005516155383835
12,dbh_gswp3,min,0.025207716780347205
1,dbh_princeton,min,0.1757571831496681
2,dbh_princeton,min,0.04535323202681613
3,dbh_princeton,min,0.03693961003948717
4,dbh_princeton,min,0.03898053140092171
5,dbh_princeton,min,0.04117019478442565
6,dbh_princeton,min,0.45642399930150385
7,dbh_princeton,min,0.6325388870120667
8,dbh_princeton,min,1.2394708207316485
9,dbh_princeton,min,0.26100775614020755
10,dbh_princeton,min,0.2633628404133793
11,dbh_princeton,min,0.05976656337425262
12,dbh_princeton,min,0.04640400610249308
1,dbh_wfdei,min,0.18497307275261818
2,dbh_wfdei,min,0.03517395770562069
3,dbh_wfdei,min,0.02283876775835499
4,dbh_wfdei,min,0.02536836260610206
5,dbh_wfdei,min,0.03119968799093722
6,dbh_wfdei,min,0.027012468843452226
7,dbh_wfdei,min,0.025460697662175177
8,dbh_wfdei,min,0.03718410522917713
9,dbh_wfdei,min,0.040154249152796806
10,dbh_wfdei,min,0.03235882595322441
11,dbh_wfdei,min,0.02387978315264883
12,dbh_wfdei,min,0.023625179886655304
1,dlem_gswp3,min,0.0010407037489214763
2,dlem_gswp3,min,0.0010143367052618207
3,dlem_gswp3,min,9.873343519430137e-4
4,dlem_gswp3,min,9.559056525097625e-4
5,dlem_gswp3,min,0.0010851782181901142
6,dlem_gswp3,min,0.0015165811541135762
7,dlem_gswp3,min,0.001129652856739237
8,dlem_gswp3,min,0.0015477131894973562
9,dlem_gswp3,min,0.0015165811541135762
10,dlem_gswp3,min,0.0016722418388739307
11,dlem_gswp3,min,0.0011673078616809532
12,dlem_gswp3,min,0.0010495985919910585
1,dlem_princeton,min,0.031158846704071878
2,dlem_princeton,min,0.0245016465243386
3,dlem_princeton,min,0.017567434405166584
4,dlem_princeton,min,0.011866098827425522
5,dlem_princeton,min,0.010398143153986635
6,dlem_princeton,min,0.014016885931930732
7,dlem_princeton,min,0.5718711447578496
8,dlem_princeton,min,1.5154691898825268
9,dlem_princeton,min,0.9862648310693369
10,dlem_princeton,min,0.26329803171836547
11,dlem_princeton,min,0.06444090946154174
12,dlem_princeton,min,0.04244648025911418
1,dlem_wfdei,min,0.0010495985919910585
2,dlem_wfdei,min,0.001043880466497721
3,dlem_wfdei,min,9.96229279652838e-4
4,dlem_wfdei,min,0.001102967988969521
5,dlem_wfdei,min,0.001191917096787282
6,dlem_wfdei,min,0.0015165811541135762
7,dlem_wfdei,min,0.0011118629166793456
8,dlem_wfdei,min,0.0014854489494493114
9,dlem_wfdei,min,0.001911811305019525
10,dlem_wfdei,min,0.0016989265373631621
11,dlem_wfdei,min,0.0011397336788847637
12,dlem_wfdei,min,0.0010851782181901142
1,h08_gswp3,min,5.329551874291899e-4
2,h08_gswp3,min,1.8987620649342014e-4
3,h08_gswp3,min,2.699011519938958e-6
4,h08_gswp3,min,1.171029446643236e-8
5,h08_gswp3,min,8.364217308583118e-4
6,h08_gswp3,min,0.005743665855749996
7,h08_gswp3,min,0.010334495723097947
8,h08_gswp3,min,0.017144983444476295
9,h08_gswp3,min,0.03319640683220184
10,h08_gswp3,min,0.017075279157844344
11,h08_gswp3,min,0.006557986241883097
12,h08_gswp3,min,0.0015547599975152563
1,h08_princeton,min,6.2568018109886e-4
2,h08_princeton,min,2.463255772511104e-4
3,h08_princeton,min,7.2765408119694085e-6
4,h08_princeton,min,1.538167475693127e-7
5,h08_princeton,min,0.0011784754645383785
6,h08_princeton,min,0.2581597054276308
7,h08_princeton,min,1.1693789711697886
8,h08_princeton,min,0.6711792567272862
9,h08_princeton,min,0.08230253574398028
10,h08_princeton,min,0.3215446676018826
11,h08_princeton,min,0.028440546097422855
12,h08_princeton,min,0.00511063877465395
1,lpjml_gswp3,min,0.0030119379210530304
2,lpjml_gswp3,min,0.0036097343476692704
3,lpjml_gswp3,min,0.0041744293297425045
4,lpjml_gswp3,min,0.004607830706428321
5,lpjml_gswp3,min,0.0076696376425967865
6,lpjml_gswp3,min,0.005712739665435634
7,lpjml_gswp3,min,0.023726084597986863
8,lpjml_gswp3,min,0.0222287526663517
9,lpjml_gswp3,min,0.1418451288487542
10,lpjml_gswp3,min,0.029444639386633577
11,lpjml_gswp3,min,0.001738763483112669
12,lpjml_gswp3,min,0.0017706848733966957
1,lpjml_princeton,min,0.008432520460643042
2,lpjml_princeton,min,0.008556246212680594
3,lpjml_princeton,min,0.007418099030498621
4,lpjml_princeton,min,0.00789073352944495
5,lpjml_princeton,min,0.018221118445251972
6,lpjml_princeton,min,0.667521541519028
7,lpjml_princeton,min,0.7709183866041837
8,lpjml_princeton,min,1.0438877563925149
9,lpjml_princeton,min,0.23445603898279632
10,lpjml_princeton,min,0.17004896936727193
11,lpjml_princeton,min,0.04459658888743663
12,lpjml_princeton,min,0.008157488425753577
1,lpjml_wfdei,min,0.0036835744951038835
2,lpjml_wfdei,min,0.0042453179026455505
3,lpjml_wfdei,min,0.005249567945585122
4,lpjml_wfdei,min,0.005459125674594809
5,lpjml_wfdei,min,0.006236552394766219
6,lpjml_wfdei,min,0.0047679832488507065
7,lpjml_wfdei,min,0.030614435248238696
8,lpjml_wfdei,min,0.005625306295078053
9,lpjml_wfdei,min,0.14697608805279386
10,lpjml_wfdei,min,0.02948007453193893
11,lpjml_wfdei,min,0.0017493369114687293
12,lpjml_wfdei,min,0.0018928219280851543
1,matsiro_gswp3,min,1.279841798461748e-6
2,matsiro_gswp3,min,1.2900112739873756e-6
3,matsiro_gswp3,min,1.3012727243585246e-6
4,matsiro_gswp3,min,1.5607131689616268e-6
5,matsiro_gswp3,min,2.4207939186004086e-6
6,matsiro_gswp3,min,2.162645973479512e-6
7,matsiro_gswp3,min,1.468227338199278e-6
8,matsiro_gswp3,min,2.535305553994165e-6
9,matsiro_gswp3,min,2.9742085226282956e-6
10,matsiro_gswp3,min,2.7609308166142883e-6
11,matsiro_gswp3,min,1.4125061208340894e-6
12,matsiro_gswp3,min,9.005703602646359e-7
1,matsiro_princeton,min,0.003086348882282118
2,matsiro_princeton,min,0.0019482079634780796
3,matsiro_princeton,min,0.0014360508726423665
4,matsiro_princeton,min,0.0018066087314614287
5,matsiro_princeton,min,0.0019302581380003705
6,matsiro_princeton,min,0.00682038115002729
7,matsiro_princeton,min,0.006472125148667588
8,matsiro_princeton,min,0.0819984646576201
9,matsiro_princeton,min,0.1150316309327973
10,matsiro_princeton,min,0.045784878303436374
11,matsiro_princeton,min,0.025475756854095817
12,matsiro_princeton,min,0.014802666982584018
1,matsiro_wfdei,min,3.9489468459537154e-5
2,matsiro_wfdei,min,4.048728698670066e-5
3,matsiro_wfdei,min,3.9916584282544854e-5
4,matsiro_wfdei,min,4.609097622736022e-5
5,matsiro_wfdei,min,9.47722401117759e-5
6,matsiro_wfdei,min,5.835394549126851e-5
7,matsiro_wfdei,min,4.207298754221142e-5
8,matsiro_wfdei,min,6.652604024132597e-5
9,matsiro_wfdei,min,1.0958064299430415e-4
10,matsiro_wfdei,min,6.950666753608383e-5
