Month,Prediction,Stat,Value
1,caraib_gswp3,min,0.012495415765089711
2,caraib_gswp3,min,0.003186788846262033
3,caraib_gswp3,min,8.58487709121131e-4
4,caraib_gswp3,min,3.467134571012781e-4
5,caraib_gswp3,min,0.0011079383167410754
6,caraib_gswp3,min,0.10169689603916425
7,caraib_gswp3,min,1.0272673877092613
8,caraib_gswp3,min,2.0536765970140456
9,caraib_gswp3,min,1.6712047079819639
10,caraib_gswp3,min,0.7655158970004814
11,caraib_gswp3,min,0.17784798731805426
12,caraib_gswp3,min,0.03873350263719148
1,caraib_princeton,min,0.0026732981147382143
2,caraib_princeton,min,8.484753618086041e-4
3,caraib_princeton,min,2.8312074492822104e-4
4,caraib_princeton,min,3.0752227469140234e-4
5,caraib_princeton,min,0.0021741108305515814
6,caraib_princeton,min,0.017547362295890177
7,caraib_princeton,min,0.6053182136189266
8,caraib_princeton,min,1.4669527206483408
9,caraib_princeton,min,1.58567063529126
10,caraib_princeton,min,0.7692347374898186
11,caraib_princeton,min,0.17418633850136842
12,caraib_princeton,min,0.018199596334937694
1,caraib_wfdei,min,0.011073662841651939
2,caraib_wfdei,min,0.001686366304234698
3,caraib_wfdei,min,3.427085247586178e-4
4,caraib_wfdei,min,3.1038293124708785e-4
5,caraib_wfdei,min,0.00280631951673901
6,caraib_wfdei,min,0.14698133490315665
7,caraib_wfdei,min,1.64488656287864
8,caraib_wfdei,min,2.8097523967587374
9,caraib_wfdei,min,1.6766399726835242
10,caraib_wfdei,min,0.3484298686753884
11,caraib_wfdei,min,0.1147987769181746
12,caraib_wfdei,min,0.031925102778557105
1,dbh_gswp3,min,0.4398780388814608
2,dbh_gswp3,min,0.18096722518866462
3,dbh_gswp3,min,0.12231119126992221
4,dbh_gswp3,min,0.1383197453894125
5,dbh_gswp3,min,0.6548949346977037
6,dbh_gswp3,min,1.093199444294486
7,dbh_gswp3,min,0.824065475883285
8,dbh_gswp3,min,0.4981924140615922
9,dbh_gswp3,min,0.392752100616602
10,dbh_gswp3,min,0.15485324458323302
11,dbh_gswp3,min,0.1967948099597633
12,dbh_gswp3,min,0.14555011076742963
1,dbh_princeton,min,0.5479841178627287
2,dbh_princeton,min,0.14838824331005748
3,dbh_princeton,min,0.11930226727232691
4,dbh_princeton,min,0.12440474519038835
5,dbh_princeton,min,0.11531648456663449
6,dbh_princeton,min,0.3275850711198808
7,dbh_princeton,min,0.5948786607095408
8,dbh_princeton,min,0.7288261414816228
9,dbh_princeton,min,1.1384685573404827
10,dbh_princeton,min,0.25084176630548644
11,dbh_princeton,min,0.17886409157877528
12,dbh_princeton,min,0.14515094861605388
1,dbh_wfdei,min,0.603179170918165
2,dbh_wfdei,min,0.17968957939841373
3,dbh_wfdei,min,0.12514895309457763
4,dbh_wfdei,min,0.12333936914097168
5,dbh_wfdei,min,0.15738920827671907
6,dbh_wfdei,min,0.4223642771145238
7,dbh_wfdei,min,0.43469081820507166
8,dbh_wfdei,min,1.081578312102152
9,dbh_wfdei,min,1.0061142202039828
10,dbh_wfdei,min,0.49159983525345946
11,dbh_wfdei,min,0.2204296815280219
12,dbh_wfdei,min,0.15959701916136132
1,dlem_gswp3,min,0.10547711562915955
2,dlem_gswp3,min,0.0785158927994362
3,dlem_gswp3,min,0.05456475667367612
4,dlem_gswp3,min,0.032423419349437814
5,dlem_gswp3,min,0.026839663142761358
6,dlem_gswp3,min,0.026047386176934615
7,dlem_gswp3,min,0.04233472442437572
8,dlem_gswp3,min,0.33682396962155703
9,dlem_gswp3,min,1.0370919532040654
10,dlem_gswp3,min,0.7998496386998212
11,dlem_gswp3,min,0.21738561515172453
12,dlem_gswp3,min,0.1466220417846311
1,dlem_princeton,min,0.10210139989950599
2,dlem_princeton,min,0.018932040262559544
3,dlem_princeton,min,0.053347289363377154
4,dlem_princeton,min,0.03159425173265281
5,dlem_princeton,min,0.027365389673726565
6,dlem_princeton,min,0.02750558215150602
7,dlem_princeton,min,0.030879450610353926
8,dlem_princeton,min,0.0611224964178115
9,dlem_princeton,min,0.16463320596563044
10,dlem_princeton,min,0.4764455585743281
11,dlem_princeton,min,0.3956286361710073
