Month,Prediction,Stat,Value
1,caraib_gswp3,min,8.016857281708143e-5
2,caraib_gswp3,min,2.365087017571868e-5
3,caraib_gswp3,min,1.0168389090511814e-5
4,caraib_gswp3,min,5.222377076220441e-6
5,caraib_gswp3,min,1.2048124268642772e-5
6,caraib_gswp3,min,2.8424439512199704e-4
7,caraib_gswp3,min,0.0033140907754306633
8,caraib_gswp3,min,0.013178706891499307
9,caraib_gswp3,min,0.024781452840618817
10,caraib_gswp3,min,0.010586362445828399
11,caraib_gswp3,min,0.0021104205260151863
12,caraib_gswp3,min,4.1066405450261595e-4
1,caraib_princeton,min,1.0664017436787357e-4
2,caraib_princeton,min,2.599197342189312e-5
3,caraib_princeton,min,9.965112884916979e-6
4,caraib_princeton,min,5.272625090135387e-6
5,caraib_princeton,min,3.422581036355768e-5
6,caraib_princeton,min,0.0019208481216416282
7,caraib_princeton,min,0.16616134281764278
8,caraib_princeton,min,0.1923131990515218
9,caraib_princeton,min,0.11911084963589305
10,caraib_princeton,min,0.038188558055336164
11,caraib_princeton,min,0.005493031269299581
12,caraib_princeton,min,7.195757027990997e-4
1,caraib_wfdei,min,2.1595263992694812e-4
2,caraib_wfdei,min,5.0887628451260123e-5
3,caraib_wfdei,min,1.948256128753831e-5
4,caraib_wfdei,min,9.622512730321325e-6
5,caraib_wfdei,min,2.1583843899950795e-5
6,caraib_wfdei,min,0.0010749668027258514
7,caraib_wfdei,min,0.005001970434576651
8,caraib_wfdei,min,0.022177686662503502
9,caraib_wfdei,min,0.041660245395893136
10,caraib_wfdei,min,0.02319406680230664
11,caraib_wfdei,min,0.004143184505458229
12,caraib_wfdei,min,9.502601887895354e-4
1,dbh_gswp3,min,0.021440451806996278
2,dbh_gswp3,min,0.005103996796877842
3,dbh_gswp3,min,0.004287385979748833
4,dbh_gswp3,min,0.004204458847529601
5,dbh_gswp3,min,0.010011841702391982
6,dbh_gswp3,min,0.009804510922415221
7,dbh_gswp3,min,0.007996911272508242
8,dbh_gswp3,min,0.0076340117743015695
9,dbh_gswp3,min,0.02463041608607804
10,dbh_gswp3,min,0.019561141920897175
11,dbh_gswp3,min,0.006509495496301939
12,dbh_gswp3,min,0.005328249284825566
1,dbh_princeton,min,0.021959662681576377
2,dbh_princeton,min,0.005919278699910382
3,dbh_princeton,min,0.004849854000397899
4,dbh_princeton,min,0.0048734892303545635
5,dbh_princeton,min,0.006473574117492892
6,dbh_princeton,min,0.031865469753054765
7,dbh_princeton,min,0.09093804838294453
8,dbh_princeton,min,0.17926142346898855
9,dbh_princeton,min,0.12499035576327011
10,dbh_princeton,min,0.0817271984686009
11,dbh_princeton,min,0.01447527768765906
12,dbh_princeton,min,0.007280943751427659
1,dbh_wfdei,min,0.02386572575097921
2,dbh_wfdei,min,0.005894686221277802
3,dbh_wfdei,min,0.00443277981052437
4,dbh_wfdei,min,0.0042974932610950365
5,dbh_wfdei,min,0.006460499567060624
6,dbh_wfdei,min,0.00561381950383946
7,dbh_wfdei,min,0.005631139112437134
8,dbh_wfdei,min,0.011078688288376388
9,dbh_wfdei,min,0.015204834372831136
10,dbh_wfdei,min,0.009265098939094595
11,dbh_wfdei,min,0.007879816147758092
12,dbh_wfdei,min,0.005853761317766386
1,dlem_gswp3,min,0.003638545942502902
2,dlem_gswp3,min,0.002639121313724815
3,dlem_gswp3,min,0.0013398774695890666
4,dlem_gswp3,min,9.736294509350674e-4
5,dlem_gswp3,min,9.841968574354014e-4
6,dlem_gswp3,min,0.0010421145226011223
7,dlem_gswp3,min,0.0013034255846401418
8,dlem_gswp3,min,0.0022765766634988485
9,dlem_gswp3,min,0.004178731191707555
10,dlem_gswp3,min,0.011253643478560796
11,dlem_gswp3,min,0.008259300332441257
12,dlem_gswp3,min,0.005348463847517974
1,dlem_princeton,min,0.004211831949505978
2,dlem_princeton,min,0.00305736952907385
3,dlem_princeton,min,0.0018612474511835258
4,dlem_princeton,min,0.001145983487698813
5,dlem_princeton,min,0.0010206485742099275
6,dlem_princeton,min,0.0011642462183229338
7,dlem_princeton,min,0.10894649662583476
8,dlem_princeton,min,0.1924994017454738
9,dlem_princeton,min,0.1186287030533338
10,dlem_princeton,min,0.0420454185841267
11,dlem_princeton,min,0.014820169743978444
12,dlem_princeton,min,0.006461898105358045
1,dlem_wfdei,min,0.003655114820585942
2,dlem_wfdei,min,0.0026599113692086823
3,dlem_wfdei,min,0.0013542371246870082
4,dlem_wfdei,min,9.816195006921193e-4
5,dlem_wfdei,min,9.941381506503458e-4
6,dlem_wfdei,min,0.001051245887913183
7,dlem_wfdei,min,0.0013420866084869656
8,dlem_wfdei,min,0.002927184718195572
9,dlem_wfdei,min,0.012807850053456077
10,dlem_wfdei,min,0.02335893421937506
11,dlem_wfdei,min,0.008502421987893877
12,dlem_wfdei,min,0.00535730040310957
1,h08_gswp3,min,2.8390823552131663e-5
2,h08_gswp3,min,2.529240471253515e-6
3,h08_gswp3,min,2.0423012231548372e-5
4,h08_gswp3,min,2.6108373755137914e-5
5,h08_gswp3,min,1.951226430234516e-4
6,h08_gswp3,min,0.0018159081378874768
7,h08_gswp3,min,0.005531927989565817
8,h08_gswp3,min,0.013341663847401458
9,h08_gswp3,min,0.015503906305249334
10,h08_gswp3,min,0.009896687982897416
11,h08_gswp3,min,0.0019637679098673307
12,h08_gswp3,min,2.2217513471280303e-4
1,h08_princeton,min,3.67189511490962e-5
2,h08_princeton,min,3.787799859224018e-6
3,h08_princeton,min,2.0718807348878378e-5
4,h08_princeton,min,2.7215334433815266e-5
5,h08_princeton,min,2.062167507178977e-4
6,h08_princeton,min,0.00521844889278212
7,h08_princeton,min,0.2328165041453962
8,h08_princeton,min,0.14428865051717293
9,h08_princeton,min,0.0521344778979109
10,h08_princeton,min,0.009200830756382207
11,h08_princeton,min,0.0019078283960632522
12,h08_princeton,min,3.85824107242732e-4
1,lpjml_gswp3,min,4.535602142253374e-4
2,lpjml_gswp3,min,5.73833919193191e-4
3,lpjml_gswp3,min,5.919439895071286e-4
4,lpjml_gswp3,min,6.6163201264522e-4
5,lpjml_gswp3,min,0.002551314096811671
