Month,Prediction,Stat,Value
1,caraib_gswp3,min,4.409951128106709e-4
2,caraib_gswp3,min,1.6643618625613115e-4
3,caraib_gswp3,min,6.595353943059444e-5
4,caraib_gswp3,min,3.849089516828234e-5
5,caraib_gswp3,min,5.7361764458077334e-5
6,caraib_gswp3,min,3.1869895213571377e-4
7,caraib_gswp3,min,6.087136307090992e-4
8,caraib_gswp3,min,0.00101913467229131
9,caraib_gswp3,min,0.0011223980571156914
10,caraib_gswp3,min,0.001168967760433879
11,caraib_gswp3,min,0.0014774078109534472
12,caraib_gswp3,min,0.0010758283537975041
1,caraib_princeton,min,4.00769668109342e-4
2,caraib_princeton,min,8.76050923647226e-5
3,caraib_princeton,min,3.22546001417117e-5
4,caraib_princeton,min,4.250669191402225e-5
5,caraib_princeton,min,2.1158857238444057e-4
6,caraib_princeton,min,0.0012033888887086727
7,caraib_princeton,min,0.058941081418958693
8,caraib_princeton,min,0.25633601081520707
9,caraib_princeton,min,0.34191631822687235
10,caraib_princeton,min,0.11331968959526051
11,caraib_princeton,min,0.02010597617925753
12,caraib_princeton,min,0.0020645915884803297
1,caraib_wfdei,min,7.869609591993929e-4
2,caraib_wfdei,min,2.155705994484945e-4
3,caraib_wfdei,min,8.085585381033074e-5
4,caraib_wfdei,min,3.488680278967802e-5
5,caraib_wfdei,min,1.1183485062181262e-4
6,caraib_wfdei,min,0.0013316244134771883
7,caraib_wfdei,min,0.004142681483240978
8,caraib_wfdei,min,0.005570145014306159
9,caraib_wfdei,min,0.007592891207275306
10,caraib_wfdei,min,0.010717788370656319
11,caraib_wfdei,min,0.012175623339329983
12,caraib_wfdei,min,0.0027665122117787578
1,dbh_gswp3,min,0.1710091745809832
2,dbh_gswp3,min,0.0731904902726706
3,dbh_gswp3,min,0.05443631465319125
4,dbh_gswp3,min,0.07463817343364622
5,dbh_gswp3,min,0.0765341900013611
6,dbh_gswp3,min,0.07538315351483131
7,dbh_gswp3,min,0.08299937479671952
8,dbh_gswp3,min,0.06852329060809013
9,dbh_gswp3,min,0.06559928772030806
10,dbh_gswp3,min,0.06486774531682783
11,dbh_gswp3,min,0.06800559015975481
12,dbh_gswp3,min,0.05856151870717178
1,dbh_princeton,min,0.17786485510992986
2,dbh_princeton,min,0.07427306616450277
3,dbh_princeton,min,0.06510852226204687
4,dbh_princeton,min,0.07589310145679842
5,dbh_princeton,min,0.07201841467655082
6,dbh_princeton,min,0.07879916226189347
7,dbh_princeton,min,0.09125228756058414
8,dbh_princeton,min,0.1156250862069477
9,dbh_princeton,min,0.09830197157966168
10,dbh_princeton,min,0.07711931737687826
11,dbh_princeton,min,0.07345162649230579
12,dbh_princeton,min,0.07091792453154168
1,dbh_wfdei,min,0.16964952013590737
2,dbh_wfdei,min,0.05925113396595507
3,dbh_wfdei,min,0.04322636139748318
4,dbh_wfdei,min,0.0593511929814806
5,dbh_wfdei,min,0.06279615237027261
6,dbh_wfdei,min,0.056198729694494215
7,dbh_wfdei,min,0.06088358121972842
8,dbh_wfdei,min,0.05427062172605928
9,dbh_wfdei,min,0.051383580403254206
10,dbh_wfdei,min,0.051620683853148004
11,dbh_wfdei,min,0.05182166857465457
12,dbh_wfdei,min,0.0465040733822253
1,dlem_gswp3,min,0.001129374567413764
2,dlem_gswp3,min,0.0011130541748809845
3,dlem_gswp3,min,0.0011032619145135401
4,dlem_gswp3,min,0.0015043095050066265
5,dlem_gswp3,min,0.0017038541736075325
6,dlem_gswp3,min,0.001484072108935762
7,dlem_gswp3,min,0.0015863468007204305
8,dlem_gswp3,min,0.0014557834119804265
9,dlem_gswp3,min,0.0013086818399438056
10,dlem_gswp3,min,0.0014035579819410943
11,dlem_gswp3,min,0.0013424107091563624
12,dlem_gswp3,min,0.001155487344552872
1,dlem_princeton,min,0.008715116199625438
2,dlem_princeton,min,0.006830105209220182
3,dlem_princeton,min,0.005672985489969044
4,dlem_princeton,min,0.0049311670399066745
5,dlem_princeton,min,0.004987527761203466
6,dlem_princeton,min,0.003824858539477094
7,dlem_princeton,min,0.004667645930652181
8,dlem_princeton,min,0.0053400486374759314
9,dlem_princeton,min,0.010799997737224608
10,dlem_princeton,min,0.014858130684187355
11,dlem_princeton,min,0.027833100046476017
12,dlem_princeton,min,0.011502647145817202
1,dlem_wfdei,min,0.0012338254274924282
2,dlem_wfdei,min,0.0012142409067575392
3,dlem_wfdei,min,0.0011946563860226501
4,dlem_wfdei,min,0.0017943782274945981
5,dlem_wfdei,min,0.001821361422255751
6,dlem_wfdei,min,0.001713428767450024
7,dlem_wfdei,min,0.0017952485208777588
8,dlem_wfdei,min,0.0016451004871639815
9,dlem_wfdei,min,0.0014638348371037815
10,dlem_wfdei,min,0.0015667622799855415
11,dlem_wfdei,min,0.0014570891626523774
12,dlem_wfdei,min,0.001272994344723322
1,h08_gswp3,min,0.0016931636661080037
2,h08_gswp3,min,2.3360157505708358e-4
3,h08_gswp3,min,1.2093674074630499e-5
4,h08_gswp3,min,7.534787818210886e-5
5,h08_gswp3,min,4.756678869452209e-4
6,h08_gswp3,min,0.03170277155145004
7,h08_gswp3,min,0.7082698723427829
8,h08_gswp3,min,0.45995249752463785
9,h08_gswp3,min,0.11955972570310935
10,h08_gswp3,min,0.06752953856101603
11,h08_gswp3,min,0.022527378115722963
12,h08_gswp3,min,0.0049229702552889155
1,h08_princeton,min,4.715328441655304e-4
2,h08_princeton,min,3.3119590077507e-5
3,h08_princeton,min,2.8863779337535365e-6
4,h08_princeton,min,8.674111186986067e-5
5,h08_princeton,min,0.0076270434826048944
6,h08_princeton,min,0.008663834363910888
7,h08_princeton,min,0.08582019778820732
8,h08_princeton,min,0.2389717323669281
9,h08_princeton,min,0.15453892311837325
10,h08_princeton,min,0.05399999564350055
11,h08_princeton,min,0.01798542714889822
12,h08_princeton,min,0.001818158792301274
1,lpjml_gswp3,min,8.444828171070358e-4
2,lpjml_gswp3,min,8.911225911558589e-4
3,lpjml_gswp3,min,0.001035024639210105
4,lpjml_gswp3,min,0.0015921179453649093
5,lpjml_gswp3,min,0.003671284618534102
6,lpjml_gswp3,min,0.019536779210415935
7,lpjml_gswp3,min,0.013390279079721552
8,lpjml_gswp3,min,0.0025371692195417473
9,lpjml_gswp3,min,0.013702952570217022
10,lpjml_gswp3,min,0.0061361888002691494
11,lpjml_gswp3,min,0.007786130379791194
12,lpjml_gswp3,min,9.214293624251658e-4
1,lpjml_princeton,min,6.188686686181325e-4
2,lpjml_princeton,min,7.185125399124203e-4
3,lpjml_princeton,min,0.0010584022351961837
4,lpjml_princeton,min,0.0026304584582723537
5,lpjml_princeton,min,0.024976810332264787
6,lpjml_princeton,min,0.0373156279062896
7,lpjml_princeton,min,0.12802718808680275
8,lpjml_princeton,min,0.21719805093249908
9,lpjml_princeton,min,0.19761922729587963
10,lpjml_princeton,min,0.034989275673542555
11,lpjml_princeton,min,0.0012323661175597225
12,lpjml_princeton,min,4.0502410445665825e-4
1,lpjml_wfdei,min,7.187006375829563e-4
2,lpjml_wfdei,min,8.866339023925612e-4
3,lpjml_wfdei,min,0.0010862221788417886
4,lpjml_wfdei,min,0.0018208086834603644
5,lpjml_wfdei,min,0.003506048890495642
6,lpjml_wfdei,min,0.01638101017520126
7,lpjml_wfdei,min,0.01762073931022751
8,lpjml_wfdei,min,0.002166961695727992
9,lpjml_wfdei,min,0.009790764531279873
10,lpjml_wfdei,min,0.0067916940249434475
11,lpjml_wfdei,min,0.006884056193120858
12,lpjml_wfdei,min,9.196802652952833e-4
1,matsiro_gswp3,min,0.0184909144179704
2,matsiro_gswp3,min,0.0173242675641305
3,matsiro_gswp3,min,0.01631515859706987
4,matsiro_gswp3,min,0.01792906443977928
5,matsiro_gswp3,min,0.016209189786305204
6,matsiro_gswp3,min,0.016377263130456635
7,matsiro_gswp3,min,0.016511396399292534
8,matsiro_gswp3,min,0.019964141093518153
9,matsiro_gswp3,min,0.018696318068106847
