Month,Prediction,Stat,Value
1,caraib_gswp3,min,3.750698949982296e-4
2,caraib_gswp3,min,7.453262047429262e-5
3,caraib_gswp3,min,1.9826795588489667e-5
4,caraib_gswp3,min,7.591165040840578e-6
5,caraib_gswp3,min,3.900310482242919e-5
6,caraib_gswp3,min,0.0015923882490282695
7,caraib_gswp3,min,0.01697766924712079
8,caraib_gswp3,min,0.08762038454221845
9,caraib_gswp3,min,0.07064271529509765
10,caraib_gswp3,min,0.01929339743633037
11,caraib_gswp3,min,0.00569044637949587
12,caraib_gswp3,min,0.0016860582361873581
1,caraib_princeton,min,1.1403009420773794e-4
2,caraib_princeton,min,2.6786989703598922e-5
3,caraib_princeton,min,9.334466016358184e-6
4,caraib_princeton,min,6.915961288467522e-6
5,caraib_princeton,min,5.08159225324798e-5
6,caraib_princeton,min,8.331417278993235e-4
7,caraib_princeton,min,0.0074129319233822355
8,caraib_princeton,min,0.017641164789930445
9,caraib_princeton,min,0.07649708484661585
10,caraib_princeton,min,0.040876502817402134
11,caraib_princeton,min,0.005843961147195672
12,caraib_princeton,min,8.562990289498723e-4
1,caraib_wfdei,min,1.941048599794221e-4
2,caraib_wfdei,min,5.244213392859275e-5
3,caraib_wfdei,min,1.0271165438922827e-5
4,caraib_wfdei,min,5.527825102183194e-6
5,caraib_wfdei,min,1.2874407345557116e-4
6,caraib_wfdei,min,0.001921534015144733
7,caraib_wfdei,min,0.04470135767280342
8,caraib_wfdei,min,0.11686620745731251
9,caraib_wfdei,min,0.09356581958500847
10,caraib_wfdei,min,0.020139028559712415
11,caraib_wfdei,min,0.006633650354281157
12,caraib_wfdei,min,0.0013139805802161641
1,dbh_gswp3,min,0.029440258222464908
2,dbh_gswp3,min,0.008289894780730292
3,dbh_gswp3,min,0.005680523833540338
4,dbh_gswp3,min,0.005556780152228665
5,dbh_gswp3,min,0.01940559393487575
6,dbh_gswp3,min,0.012987444756498916
7,dbh_gswp3,min,0.02610656785918621
8,dbh_gswp3,min,0.06743414342371482
9,dbh_gswp3,min,0.0589802814065204
10,dbh_gswp3,min,0.022432929906637054
