Month,Prediction,Stat,Value
1,caraib_gswp3,min,9.831223282695603e-5
2,caraib_gswp3,min,3.613825627548156e-5
3,caraib_gswp3,min,1.8828791259262972e-5
4,caraib_gswp3,min,1.1187765584561399e-5
5,caraib_gswp3,min,2.6316899374096966e-5
6,caraib_gswp3,min,1.8606811300308945e-4
7,caraib_gswp3,min,2.346569734998696e-4
8,caraib_gswp3,min,9.643774409780265e-4
9,caraib_gswp3,min,0.0017107217592877513
10,caraib_gswp3,min,0.008538810348167095
11,caraib_gswp3,min,0.002213875175170678
12,caraib_gswp3,min,4.7217498759655023e-4
1,caraib_princeton,min,3.4234164997259253e-4
2,caraib_princeton,min,9.377399253567142e-5
3,caraib_princeton,min,4.4573475987487227e-5
4,caraib_princeton,min,1.9889360566284717e-5
5,caraib_princeton,min,7.098410456523215e-5
6,caraib_princeton,min,0.0017506780781215321
7,caraib_princeton,min,0.017812620100618112
8,caraib_princeton,min,0.22903348488391423
9,caraib_princeton,min,0.11148302386160239
10,caraib_princeton,min,0.030845279299810693
11,caraib_princeton,min,0.004962474733561521
12,caraib_princeton,min,0.0011710650139951557
1,caraib_wfdei,min,1.972657662510613e-4
2,caraib_wfdei,min,6.674182733714517e-5
3,caraib_wfdei,min,2.7673440257156134e-5
4,caraib_wfdei,min,2.4748244062110803e-5
5,caraib_wfdei,min,3.9921776567545904e-5
6,caraib_wfdei,min,2.5325389628548414e-4
7,caraib_wfdei,min,2.342129891784875e-4
8,caraib_wfdei,min,5.96878147452375e-4
9,caraib_wfdei,min,0.0020885801572911766
10,caraib_wfdei,min,0.011015114535642806
11,caraib_wfdei,min,0.002877840538571189
12,caraib_wfdei,min,8.430287486138672e-4
1,dbh_gswp3,min,0.08609075064423351
2,dbh_gswp3,min,0.016025535035732376
3,dbh_gswp3,min,0.012910553749422878
4,dbh_gswp3,min,0.013848309656217483
5,dbh_gswp3,min,0.025907532209239005
6,dbh_gswp3,min,0.017522689212991344
7,dbh_gswp3,min,0.021084473728398053
8,dbh_gswp3,min,0.01864074624920316
9,dbh_gswp3,min,0.036576164812852204
10,dbh_gswp3,min,0.02114511311518475
11,dbh_gswp3,min,0.015331793892648523
12,dbh_gswp3,min,0.014292441079471082
1,dbh_princeton,min,0.09267744506200158
2,dbh_princeton,min,0.02317383897382558
3,dbh_princeton,min,0.014961217763712734
4,dbh_princeton,min,0.018691102307136623
5,dbh_princeton,min,0.01706995105900497
6,dbh_princeton,min,0.11056652617291751
7,dbh_princeton,min,0.05557654862318444
8,dbh_princeton,min,0.12186319441701673
9,dbh_princeton,min,0.021421671897871544
10,dbh_princeton,min,0.061566246258564876
11,dbh_princeton,min,0.023822779787929734
12,dbh_princeton,min,0.015914416098083067
1,dbh_wfdei,min,0.09761282108833358
2,dbh_wfdei,min,0.018574219881840978
3,dbh_wfdei,min,0.01281503414801222
4,dbh_wfdei,min,0.0120875467459656
5,dbh_wfdei,min,0.01590654596635123
6,dbh_wfdei,min,0.01602119970749021
7,dbh_wfdei,min,0.014594084908213248
8,dbh_wfdei,min,0.01719932370444066
9,dbh_wfdei,min,0.023624592523797606
10,dbh_wfdei,min,0.016114239280311936
11,dbh_wfdei,min,0.013591957222455634
12,dbh_wfdei,min,0.013473648090613806
1,dlem_gswp3,min,1.9562367350786175e-4
2,dlem_gswp3,min,1.8488822205841226e-4
3,dlem_gswp3,min,1.7653844288171704e-4
4,dlem_gswp3,min,2.0214446338148736e-4
5,dlem_gswp3,min,2.576506985813514e-4
6,dlem_gswp3,min,2.8103011205736657e-4
7,dlem_gswp3,min,2.0993759363985704e-4
8,dlem_gswp3,min,3.244490227985375e-4
9,dlem_gswp3,min,3.5991573803233965e-4
10,dlem_gswp3,min,3.7693342688372827e-4
11,dlem_gswp3,min,2.2186587555045716e-4
12,dlem_gswp3,min,2.0516629449616065e-4
1,dlem_princeton,min,0.001779698371650072
2,dlem_princeton,min,0.0013576078029446659
3,dlem_princeton,min,0.0010496879000965668
4,dlem_princeton,min,9.318366909324638e-4
5,dlem_princeton,min,7.872659704742374e-4
6,dlem_princeton,min,0.0015678520631249436
7,dlem_princeton,min,0.0013741368774932922
