Month,Prediction,Stat,Value
1,caraib_gswp3,min,0.005975678508609837
2,caraib_gswp3,min,0.001349772171647619
3,caraib_gswp3,min,3.1838152965255886e-4
4,caraib_gswp3,min,9.523069364498568e-5
5,caraib_gswp3,min,2.9347920959724996e-4
6,caraib_gswp3,min,0.015997472034605463
7,caraib_gswp3,min,0.26846894169967983
8,caraib_gswp3,min,0.7547951348239219
9,caraib_gswp3,min,0.5131220962360628
10,caraib_gswp3,min,0.3740731679486562
11,caraib_gswp3,min,0.09636983072779129
12,caraib_gswp3,min,0.028599858766016683
1,caraib_princeton,min,0.0020659240274863047
2,caraib_princeton,min,4.630925300008675e-4
3,caraib_princeton,min,1.556678324208497e-4
4,caraib_princeton,min,8.68987531210196e-5
5,caraib_princeton,min,6.143591280346624e-4
6,caraib_princeton,min,0.0037335062353448124
7,caraib_princeton,min,0.03690689815509151
8,caraib_princeton,min,0.2382441301741398
9,caraib_princeton,min,0.4190894945001515
10,caraib_princeton,min,0.3085896201994016
11,caraib_princeton,min,0.07903816565154954
12,caraib_princeton,min,0.012112579117027305
1,caraib_wfdei,min,0.0075523328221240305
2,caraib_wfdei,min,0.0012791506802969262
3,caraib_wfdei,min,2.733785399841414e-4
4,caraib_wfdei,min,1.216973030008183e-4
5,caraib_wfdei,min,3.900654292461773e-4
6,caraib_wfdei,min,0.06200850152100077
7,caraib_wfdei,min,0.4851165752104918
8,caraib_wfdei,min,0.9619774130954375
9,caraib_wfdei,min,0.617054136997314
10,caraib_wfdei,min,0.21654169986179145
11,caraib_wfdei,min,0.08337998680560389
12,caraib_wfdei,min,0.027770531828812176
1,dbh_gswp3,min,0.3238565798358193
2,dbh_gswp3,min,0.10123176902224215
3,dbh_gswp3,min,0.06778149267955731
4,dbh_gswp3,min,0.0672563455875472
5,dbh_gswp3,min,0.21143741596036475
6,dbh_gswp3,min,0.13650478733030366
7,dbh_gswp3,min,0.36285943299906537
8,dbh_gswp3,min,0.5324888949985382
9,dbh_gswp3,min,0.3385463051049849
10,dbh_gswp3,min,0.20821531526973852
11,dbh_gswp3,min,0.1877356496185369
12,dbh_gswp3,min,0.10715573604964043
1,dbh_princeton,min,0.27229385277408247
2,dbh_princeton,min,0.08632385013717536
3,dbh_princeton,min,0.06910136943142509
4,dbh_princeton,min,0.07144406745522937
5,dbh_princeton,min,0.05918671957746788
6,dbh_princeton,min,0.09091318639637899
7,dbh_princeton,min,0.1715875040083823
8,dbh_princeton,min,0.347232819303751
9,dbh_princeton,min,0.30361875072028477
10,dbh_princeton,min,0.31543437002981733
11,dbh_princeton,min,0.136237279164978
12,dbh_princeton,min,0.0898624758351581
1,dbh_wfdei,min,0.3378068717658106
2,dbh_wfdei,min,0.1187609579772674
3,dbh_wfdei,min,0.07738287869145173
