Month,Prediction,Stat,Value
1,caraib_gswp3,min,0.06490669316486922
2,caraib_gswp3,min,0.014935972662028054
3,caraib_gswp3,min,0.0046578560035746
4,caraib_gswp3,min,0.0023883722079909866
5,caraib_gswp3,min,0.029613375147435835
6,caraib_gswp3,min,0.19271339207280772
7,caraib_gswp3,min,8.572674957460604
8,caraib_gswp3,min,12.409731521198834
9,caraib_gswp3,min,12.287752727477427
10,caraib_gswp3,min,10.281317970295579
11,caraib_gswp3,min,1.7137365642724325
12,caraib_gswp3,min,0.29309882626944733
1,caraib_princeton,min,0.048195726025560374
2,caraib_princeton,min,0.009462805595536587
3,caraib_princeton,min,0.003267960550347202
4,caraib_princeton,min,0.0061514604873000945
5,caraib_princeton,min,0.045281187721381386
6,caraib_princeton,min,0.7048400914774253
7,caraib_princeton,min,25.588907493066596
8,caraib_princeton,min,44.08304516801571
9,caraib_princeton,min,28.997681229495424
10,caraib_princeton,min,13.762028454264485
11,caraib_princeton,min,2.0742650605900295
12,caraib_princeton,min,0.292407449184897
1,caraib_wfdei,min,0.08829702058516711
2,caraib_wfdei,min,0.02154138316332984
3,caraib_wfdei,min,0.006771458344343225
4,caraib_wfdei,min,0.0042107510419600105
5,caraib_wfdei,min,0.04725367587429061
6,caraib_wfdei,min,0.2919029863285315
7,caraib_wfdei,min,17.469599453929657
8,caraib_wfdei,min,16.254113141297275
9,caraib_wfdei,min,21.55549995829843
10,caraib_wfdei,min,7.4429894976603155
11,caraib_wfdei,min,2.300243842055509
12,caraib_wfdei,min,0.45912757681440286
1,dbh_gswp3,min,8.52547884755992
2,dbh_gswp3,min,2.495571133182194
3,dbh_gswp3,min,1.8625338313877762
4,dbh_gswp3,min,2.0625671540729225
5,dbh_gswp3,min,10.185746119555082
6,dbh_gswp3,min,6.5404602608012645
7,dbh_gswp3,min,8.792648252107837
8,dbh_gswp3,min,10.265403499147178
9,dbh_gswp3,min,11.752771713673415
10,dbh_gswp3,min,3.970863295176721
11,dbh_gswp3,min,3.567996117814279
12,dbh_gswp3,min,2.406739902831216
1,dbh_princeton,min,8.008591604315738
2,dbh_princeton,min,2.404874419932297
3,dbh_princeton,min,1.9601523854724632
4,dbh_princeton,min,2.0625212416511487
5,dbh_princeton,min,2.68098314912425
6,dbh_princeton,min,10.85361188747519
7,dbh_princeton,min,11.08109065393621
8,dbh_princeton,min,30.964724722338357
9,dbh_princeton,min,26.255380163228185
10,dbh_princeton,min,16.757560970200064
11,dbh_princeton,min,4.497465901482888
12,dbh_princeton,min,2.7705933422426408
1,dbh_wfdei,min,8.828997450409787
2,dbh_wfdei,min,2.789342036151814
3,dbh_wfdei,min,1.8455479699084023
4,dbh_wfdei,min,2.1454645384370123
5,dbh_wfdei,min,5.589195208986794
6,dbh_wfdei,min,6.4198891088724075
7,dbh_wfdei,min,7.8111627591274635
8,dbh_wfdei,min,13.189899273919483
9,dbh_wfdei,min,14.195661613125091
10,dbh_wfdei,min,5.593479500887404
11,dbh_wfdei,min,4.576332023063828
12,dbh_wfdei,min,2.731187242285901
1,dlem_gswp3,min,0.7750906305049681
2,dlem_gswp3,min,0.5808515746301653
3,dlem_gswp3,min,0.45403001399870513
4,dlem_gswp3,min,0.29644143395809747
5,dlem_gswp3,min,0.3160387746348979
6,dlem_gswp3,min,0.34636426518194735
